canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,freq_total,freq_docs,created_at,updated_at
6434,slurmdbd&openapi,,[],[],[6434],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6435,data_parser,,[],[],[6435],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6436,modified field,,"[""Modified Fields""]",[],[6436],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6440,cancel,,"[""CANCEL""]","[""CANCEL""]",[6440],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
6441,v0.0.42_openapi_resp,,[],[],[6441],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6442,x yaml,,"[""x-yaml""]",[],[6442],11,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6443,yaml,,[],[],[6443],26,4,2025-12-16T17:20:45,2025-12-16T17:20:45
6447,v0.0.41_openapi_assocs_removed_resp,,[],[],[6447],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6448,v0.0.41_openapi_clusters_resp,,[],[],[6448],5,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6449,v0.0.41_openapi_resp,,[],[],[6449],8,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6450,v0.0.41_openapi_wckey_resp,,[],[],[6450],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6452,v0.0.40_openapi_clusters_resp,,[],[],[6452],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6455,openapi.json,,[],[],[6455],8,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6456,dbv0.0.39 plugin,,[],[],[6456],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6457,slurm 24.05.,,"[""Slurm 24.05.""]",[],[6457],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6458,v0.0.41_openapi_slurmdbd_jobs_resp,,[],[],[6458],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6462,complex,,[],[],[6462],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6463,field modified.components.schema,,"[""Field modified.components.schemas""]",[],[6463],9,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6464,field.components.schema,,"[""field.components.schemas""]",[],[6464],7,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6468,deprecation,,"[""Deprecation""]",[],[6468],11,3,2025-12-16T17:20:45,2025-12-16T17:20:45
6470,dbv0.0.38 plugin,,[],[],[6470],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6477,path.path,,"[""path.paths""]",[],[6477],7,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6479,path.components.schema,,"[""path.components.schemas""]",[],[6479],27,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6481,slurmctld plugin,,[],[],[6481],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6482,v0.0.39 plugin,,[],[],[6482],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6491,field added.components.schema,,"[""Fields added.components.schemas""]",[],[6491],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6499,components.schema,,"[""components.schemas""]",[],[6499],8,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6503,slurm 23.02.,,"[""Slurm 23.02.""]",[],[6503],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6507,missing field,,"[""missing fields""]",[],[6507],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6528,uint32_no_val,config,"[""UINT32_NO_VAL""]","[""UINT32_NO_VAL""]",[6528],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6534,care,,[],[],[6534],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
6550,previous path.components.schema,,"[""previous path.components.schemas""]",[],[6550],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6555,slurm 22.05.,,"[""Slurm 22.05.""]",[],[6555],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6557,prior version,,[],[],[6557],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6572,numerical jobid,,"[""numerical JobIds""]",[],[6572],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6575,input parameter,,[],[],[6575],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6576,parameter.path,,"[""parameter.paths""]",[],[6576],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6582,fields.components.schema,,"[""fields.components.schemas""]",[],[6582],5,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6613,spec,,[],[],[6613],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
6643,state flag,,"[""state flags""]",[],[6643],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6666,local cluster,,[],[],[6666],9,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6667,scheduling policy,,"[""scheduling policies""]",[],[6667],6,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6668,origin,,[],[],[6668],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6671,origin cluster,,[],[],[6671],16,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6672,viable cluster,,[],[],[6672],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6683,federated job id,,"[""Federated Job IDs""]",[],[6683],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6692,script.sh,,[],[],[6692],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6702,viable sibling,,"[""viable siblings""]",[],[6702],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6704,slurm.conf option requeueexit,,"[""slurm.conf options RequeueExit""]",[],[6704],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6707,slurm_working_cluster,config,"[""SLURM_WORKING_CLUSTER""]","[""SLURM_WORKING_CLUSTER""]",[6707],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6730,scontrol option,,"[""scontrol options""]",[],[6730],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6737,remote cluster,,[],[],[6737],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6741,single slurmctld daemon,,[],[],[6741],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6747,slurm client command,,"[""Slurm client commands""]",[],[6747],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6750,multi cluster configuration,,"[""Multi-Cluster Configuration""]",[],[6750],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6754,slurm federated scheduling guide,,"[""Slurm Federated Scheduling Guide""]",[],[6754],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6761,inet service mode,,"[""Inet Service Mode""]",[],[6761],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6765,slurm database command,,"[""Slurm database commands""]",[],[6765],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6766,slurmrestd daemon act,,"[""Slurmrestd daemon acts""]",[],[6766],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6772,slurmrestd.8 man page,,[],[],[6772],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6774,late version,,"[""latest version""]",[],[6774],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
6776,slurmrestd documentation,,[],[],[6776],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6777,plugin life cycle,,"[""Plugin life cycle""]",[],[6777],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6785,slurm major release,,"[""Slurm Major release""]",[],[6785],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6790,previous slurm version,,"[""previous Slurm versions""]",[],[6790],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6792,slurmdbd server,,"[""slurmdbd servers""]",[],[6792],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6793,slurm 20.11 release,,"[""slurm-20.11 release""]",[],[6793],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6801,slurmrestd machine,,"[""slurmrestd machines""]",[],[6801],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6803,slurm rest api,,"[""Slurm REST API""]",[],[6803],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6815,system resource,,[],[],[6815],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
6818,non slurm jwt generator,,"[""non-Slurm JWT generator""]",[],[6818],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6824,slurm scontrol,,"[""Slurm scontrol""]",[],[6824],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6833,relevant slurm daemon,,"[""relevant Slurm daemon""]",[],[6833],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6835,slurmrestd support,,"[""slurmrestd supports""]",[],[6835],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6841,invalid slurm_jwt environment variable,,"[""invalid SLURM_JWT environment variable""]",[],[6841],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6867,remote license,,"[""Remote licenses""]",[],[6867],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6878,responsibility,,[],[],[6878],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
6879,license server,,[],[],[6879],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6886,pdf,,[],[],[6886],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6891,configuring slurm,,"[""Configuring Slurm""]",[],[6891],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6893,fluid,,[],[],[6893],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6895,matlab@rlm_host,,[],[],[6895],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6900,flexlm,,[],[],[6900],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6901,matlab rlm_host license,,"[""matlab rlm_host License""]",[],[6901],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6905,rlm pdf,,[],[],[6905],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6908,server resource,,[],[],[6908],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6924,foobar@slurmdb,,[],[],[6924],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6925,blackhole,,[],[],[6925],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6933,slurm job accounting log,,"[""Slurm job accounting log""]",[],[6933],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6934,slurm account information,,"[""Slurm account information""]",[],[6934],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6937,slurm job step,,"[""Slurm job step""]",[],[6937],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6939,slurm crontab file,,"[""Slurm crontab files""]",[],[6939],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6945,slurm scheduling queue,,"[""Slurm scheduling queue""]",[],[6945],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6947,slurm accounting datum,,"[""slurm accounting data""]",[],[6947],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6948,clear slurm trigger information,,"[""clear Slurm trigger information""]",[],[6948],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6950,acct_gather.confslurm configuration file,,"[""acct_gather.confSlurm configuration file""]",[],[6950],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6952,burst_buffer.confslurm,,"[""burst_buffer.confSlurm""]",[],[6952],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6954,cgroup.confslurm configuration file,,"[""cgroup.confSlurm configuration file""]",[],[6954],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6956,gres.confslurm configuration file,,"[""gres.confSlurm configuration file""]",[],[6956],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6958,helpers.confslurm configuration file,,"[""helpers.confSlurm configuration file""]",[],[6958],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6960,helper,,"[""helpers""]",[],[6960],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
6961,knl.confslurm configuration file,,"[""knl.confSlurm configuration file""]",[],[6961],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6963,mpi.confslurm configuration file,,"[""mpi.confSlurm configuration file""]",[],[6963],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6965,oci.confslurm configuration file,,"[""oci.confSlurm configuration file""]",[],[6965],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6968,slurm.confslurm configuration file,,"[""slurm.confSlurm configuration file""]",[],[6968],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6969,slurmdbd.confslurm database daemon,,"[""slurmdbd.confSlurm Database Daemon""]",[],[6969],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6970,network topology,,[],[],[6970],9,7,2025-12-16T17:20:45,2025-12-16T17:20:45
6971,topology.yamlslurm configuration file,,"[""topology.yamlSlurm configuration file""]",[],[6971],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6973,sackdslurm auth,,"[""sackdSlurm Auth""]",[],[6973],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6976,slurmdbdslurm database daemon,,"[""slurmdbdSlurm Database Daemon""]",[],[6976],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6977,slurmrestdthe slurm rest api daemon,,"[""slurmrestdThe Slurm REST API daemon""]",[],[6977],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6978,slurmstepdthe job step manager,,"[""slurmstepdThe job step manager""]",[],[6978],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6979,spankslurm plug,,"[""SPANKSlurm Plug""]",[],[6979],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6984,prologcompute nodeslurmstepd,,"[""prologCompute nodeslurmstepd""]",[],[6984],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
6987,epilogcompute nodeslurmstepd daemonuser,,"[""epilogCompute nodeslurmstepd daemonUser""]",[],[6987],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7014,cuda_mps_active_thread_percentage,config,"[""CUDA_MPS_ACTIVE_THREAD_PERCENTAGE""]","[""CUDA_MPS_ACTIVE_THREAD_PERCENTAGE""]",[7014],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7016,cuda_visible_device,config,"[""CUDA_VISIBLE_DEVICES""]","[""CUDA_VISIBLE_DEVICES""]",[7016],9,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7017,gpu device,,"[""GPU devices""]",[],[7017],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7020,gpu_device_ordinal,config,"[""GPU_DEVICE_ORDINAL""]","[""GPU_DEVICE_ORDINAL""]",[7020],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7021,rocr_visible_device,config,"[""ROCR_VISIBLE_DEVICES""]","[""ROCR_VISIBLE_DEVICES""]",[7021],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7024,slurm_array_task_step,config,"[""SLURM_ARRAY_TASK_STEP""]","[""SLURM_ARRAY_TASK_STEP""]",[7024],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7028,slurm_job_account account,,"[""SLURM_JOB_ACCOUNT Account""]",[],[7028],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7029,slurm_job_comment comment,,"[""SLURM_JOB_COMMENT Comment""]",[],[7029],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7030,slurm_job_constraint feature,,"[""SLURM_JOB_CONSTRAINTS Features""]",[],[7030],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7031,slurm_job_end_time,config,"[""SLURM_JOB_END_TIME""]","[""SLURM_JOB_END_TIME""]",[7031],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7033,slurm_job_extra extra field,,"[""SLURM_JOB_EXTRA Extra field""]",[],[7033],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7034,resumeprogram,,"[""ResumeProgram""]",[],[7034],14,3,2025-12-16T17:20:45,2025-12-16T17:20:45
7035,slurm_resume_file,config,"[""SLURM_RESUME_FILE""]","[""SLURM_RESUME_FILE""]",[7035],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7036,slurm_job_gid group id,,"[""SLURM_JOB_GID Group ID""]",[],[7036],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7038,slurm_job_group group,,"[""SLURM_JOB_GROUP Group""]",[],[7038],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7039,slurm_job_id job id,,"[""SLURM_JOB_ID Job ID""]",[],[7039],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7040,slurm_jobid job id,,"[""SLURM_JOBID Job ID""]",[],[7040],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7041,slurm_job_license,config,"[""SLURM_JOB_LICENSES""]","[""SLURM_JOB_LICENSES""]",[7041],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7042,slurm_job_name,config,"[""SLURM_JOB_NAME""]","[""SLURM_JOB_NAME""]",[7042],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7043,slurm_job_nodelist node,,"[""SLURM_JOB_NODELIST Nodes""]",[],[7043],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7044,slurm hostlist expression,,"[""Slurm hostlist expression""]",[],[7044],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7046,slurm_job_num_nodes number,,"[""SLURM_JOB_NUM_NODES Number""]",[],[7046],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7047,slurm_job_oversubscribe job oversubscribe statu,,"[""SLURM_JOB_OVERSUBSCRIBE Job OverSubscribe status""]",[],[7047],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7049,slurm_job_partition partition,,"[""SLURM_JOB_PARTITION Partition""]",[],[7049],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7050,slurm_job_reservation reservation,,"[""SLURM_JOB_RESERVATION Reservation""]",[],[7050],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7051,slurm_job_stderr job,,"[""SLURM_JOB_STDERR Job""]",[],[7051],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7053,slurm_job_stdin job,,"[""SLURM_JOB_STDIN Job""]",[],[7053],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7055,slurm_job_stdout job,,"[""SLURM_JOB_STDOUT Job""]",[],[7055],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7057,slurm_job_uid user id,,"[""SLURM_JOB_UID User ID""]",[],[7057],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7058,slurm_job_user user,,"[""SLURM_JOB_USER User""]",[],[7058],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7059,slurm_job_work_dir job,,"[""SLURM_JOB_WORK_DIR Job""]",[],[7059],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7060,slurm_local_globals_file global file,,"[""SLURM_LOCAL_GLOBALS_FILE Globals file""]",[],[7060],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7064,slurm_prio_process scheduling priority,,"[""SLURM_PRIO_PROCESS Scheduling priority""]",[],[7064],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7065,nice,,[],[],[7065],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7069,slurm_rlimit_a resource limit,,"[""SLURM_RLIMIT_AS Resource limit""]",[],[7069],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7070,slurm_rlimit_data,config,"[""SLURM_RLIMIT_DATA""]","[""SLURM_RLIMIT_DATA""]",[7070],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7071,slurm_rlimit_fsize resource limit,,"[""SLURM_RLIMIT_FSIZE Resource limit""]",[],[7071],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7072,slurm_rlimit_memlock resource limit,,"[""SLURM_RLIMIT_MEMLOCK Resource limit""]",[],[7072],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7074,slurm_rlimit_nofile resource limit,,"[""SLURM_RLIMIT_NOFILE Resource limit""]",[],[7074],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7075,slurm_rlimit_nproc resource limit,,"[""SLURM_RLIMIT_NPROC Resource limit""]",[],[7075],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7077,slurm_rlimit_rss resource limit,,"[""SLURM_RLIMIT_RSS Resource limit""]",[],[7077],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7079,slurm_rlimit_stack resource limit,,"[""SLURM_RLIMIT_STACK Resource limit""]",[],[7079],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7081,slurm_script_context identifie,,"[""SLURM_SCRIPT_CONTEXT Identifies""]",[],[7081],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7082,prolog_slurmctld,,[],[],[7082],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7083,epilog_slurmctld,,[],[],[7083],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7084,prolog_slurmd,,[],[],[7084],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7085,epilog_slurmd,,[],[],[7085],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7090,slurm_submit_dir directory,,"[""SLURM_SUBMIT_DIR Directory""]",[],[7090],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7091,slurm_submit_host host,,"[""SLURM_SUBMIT_HOST Host""]",[],[7091],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7092,slurm_tasks_per_node number,,"[""SLURM_TASKS_PER_NODE Number""]",[],[7092],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7093,slurm_topology_addr,config,"[""SLURM_TOPOLOGY_ADDR""]","[""SLURM_TOPOLOGY_ADDR""]",[7093],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7094,network switch,,"[""network switches""]",[],[7094],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7096,slurm_topology_addr_pattern,config,"[""SLURM_TOPOLOGY_ADDR_PATTERN""]","[""SLURM_TOPOLOGY_ADDR_PATTERN""]",[7096],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7101,https: www.schedmd.com download slurm,,"[""https://www.schedmd.com/download-slurm""]",[],[7101],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7103,authentication plugin,,"[""Authentication plugins""]",[],[7103],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7104,debian,,"[""Debian""]",[],[7104],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
7122,https: github.com natefoo slurm drmaa,,"[""https://github.com/natefoo/slurm-drmaa""]",[],[7122],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7129,slurm hostlist,,"[""Slurm hostlists""]",[],[7129],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7133,hostlist function,,"[""hostlist functions""]",[],[7133],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7146,pyslurm,,"[""PySlurm""]",[],[7146],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7153,slurm source code,,"[""Slurm source code""]",[],[7153],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7154,slurm‘ spank.h header file,,"[""Slurm‘s spank.h header file""]",[],[7154],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7156,plugstack.conf,file,[],[],[7156],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7160,slurm job launch,,"[""Slurm job launch""]",[],[7160],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7180,slurm tool,,"[""Slurm Tools""]",[],[7180],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7193,slurm statistic,,"[""Slurm statistics""]",[],[7193],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7205,power saving mode,,[],[],[7205],15,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7206,suspendtime,,"[""SuspendTime""]",[],[7206],13,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7207,suspendprogram,,"[""SuspendProgram""]",[],[7207],12,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7208,suspendtimeout,,"[""SuspendTimeout""]",[],[7208],8,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7209,resumetimeout,,"[""ResumeTimeout""]",[],[7209],9,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7211,resumerate,,"[""ResumeRate""]",[],[7211],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7212,suspendrate,,"[""SuspendRate""]",[],[7212],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7219,power saving operation,,"[""Power Saving operation""]",[],[7219],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7229,suspendexcnode,,"[""SuspendExcNodes""]",[],[7229],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7230,suspendexcpart,,"[""SuspendExcParts""]",[],[7230],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7233,hostlist expression format,,[],[],[7233],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7243,cloud,,[],[],[7243],14,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7246,power consumption,,[],[],[7246],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7248,time frame,,[],[],[7248],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7250,node option,,"[""nodes option""]",[],[7250],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7253,slurmctld option,,"[""slurmctld options""]",[],[7253],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7255,cloud node,,"[""cloud nodes""]",[],[7255],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7267,persistence,,[],[],[7267],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7269,node state,,"[""node states""]",[],[7269],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
7271,not_responding,config,"[""NOT_RESPONDING""]","[""NOT_RESPONDING""]",[7271],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7286,power saving,,[],[],[7286],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7289,additional job,,"[""additional jobs""]",[],[7289],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7292,high time,,"[""highest time""]",[],[7292],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7303,power_down_asap,config,"[""POWER_DOWN_ASAP""]","[""POWER_DOWN_ASAP""]",[7303],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7304,power_down_force,config,"[""POWER_DOWN_FORCE""]","[""POWER_DOWN_FORCE""]",[7304],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7310,slurmctld daemon run,,"[""slurmctld daemon runs""]",[],[7310],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7315,node boot,,[],[],[7315],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7321,slurmctld daemon shut,,"[""slurmctld daemon shuts""]",[],[7321],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7322,slurm_resume_file temporary file,,"[""SLURM_RESUME_FILE temporary files""]",[],[7322],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7324,nodefeaturesplugin,,"[""NodeFeaturesPlugins""]",[],[7324],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7334,active feature,,"[""active features""]",[],[7334],7,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7348,slurm_suspend,,[],[],[7348],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7349,slurm_resume,,[],[],[7349],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7357,scontrol update,,[],[],[7357],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
7358,cloud information,,[],[],[7358],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7359,slurmd startup,,[],[],[7359],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
7360,slurmd instance,,"[""slurmd --instance""]",[],[7360],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
