id,child_canonical_id,child_canonical_term,parent_canonical_id,parent_canonical_term,score,method
3410,1017,default_application,1514,software application,-14.727228164672852,hit_wordnet
3411,1017,default_application,781,group,-15.979235649108887,hit_wordnet
3412,1017,default_application,1060,software,-16.689027786254883,hit_wordnet
3413,1018,default application,1017,default_application,-10.002204895019531,hit_wordnet
3414,1018,default application,1354,other software application,-11.395517349243164,hit_wordnet
3415,1018,default application,1514,software application,-12.189371109008789,hit_wordnet
3416,1018,default application,517,entity,-13.590677261352539,hit_wordnet
3417,1018,default application,1060,software,-15.062705993652344,hit_wordnet
3418,1020,plicaton,517,entity,-12.253271102905273,hit_wordnet
3419,1020,plicaton,781,group,-12.458785057067871,hit_wordnet
3420,1020,plicaton,2052,whole,-13.818634986877441,hit_wordnet
3421,1020,plicaton,513,tool,-13.857516288757324,hit_wordnet
3422,1020,plicaton,683,process,-14.126815795898438,hit_wordnet
3423,1024,logdir,781,group,-12.117344856262207,hit_wordnet
3424,1024,logdir,517,entity,-12.304546356201172,hit_wordnet
3425,1024,logdir,11,individual,-13.745067596435547,hit_wordnet
3426,1024,logdir,484,unit,-13.888148307800293,hit_wordnet
3427,1024,logdir,2052,whole,-14.149056434631348,hit_wordnet
3428,1025,lsb.event,517,entity,-11.733695983886719,hit_wordnet
3429,1025,lsb.event,781,group,-12.634442329406738,hit_wordnet
3430,1025,lsb.event,2052,whole,-14.222922325134277,hit_wordnet
3431,1025,lsb.event,18,report,-14.665998458862305,hit_wordnet
3432,1025,lsb.event,484,unit,-14.849928855895996,hit_wordnet
3433,1026,batch accounting,2,accounting,-8.926081657409668,hit_wordnet
3434,1026,batch accounting,415,job accounting,-9.846467971801758,hit_wordnet
3435,1026,batch accounting,517,entity,-15.06039047241211,hit_wordnet
3436,1026,batch accounting,452,transaction,-15.569195747375488,hit_wordnet
3437,1026,batch accounting,660,data,-15.78750991821289,hit_wordnet
3438,1027,lsb.acct,517,entity,-11.243986129760742,hit_wordnet
3439,1027,lsb.acct,781,group,-11.71679973602295,hit_wordnet
3440,1027,lsb.acct,484,unit,-13.107449531555176,hit_wordnet
3441,1027,lsb.acct,1871,letter,-13.790023803710938,hit_wordnet
3442,1027,lsb.acct,11,individual,-13.972166061401367,hit_wordnet
3443,1028,daemon log,1593,error log,-9.799409866333008,hit_wordnet
3444,1028,daemon log,517,entity,-13.559814453125,hit_wordnet
3445,1028,daemon log,53,log,-14.070623397827148,hit_wordnet
3446,1028,daemon log,18,report,-14.884832382202148,hit_wordnet
3447,1028,daemon log,781,group,-15.28066349029541,hit_wordnet
3448,1030,lsf_logdir,517,entity,-12.921815872192383,hit_wordnet
3449,1030,lsf_logdir,781,group,-13.683350563049316,hit_wordnet
3450,1030,lsf_logdir,484,unit,-14.478236198425293,hit_wordnet
3451,1030,lsf_logdir,11,individual,-14.97491455078125,hit_wordnet
3452,1030,lsf_logdir,1871,letter,-15.642477035522461,hit_wordnet
3453,1031,load information,1040,process information,-12.633956909179688,hit_wordnet
3454,1031,load information,660,data,-13.121721267700195,hit_wordnet
3455,1031,load information,8,information,-14.395861625671387,hit_wordnet
3456,1031,load information,1292,stat,-14.642843246459961,hit_wordnet
3457,1031,load information,640,statistic,-14.681329727172852,hit_wordnet
3458,1032,remote execution,1317,executing,-11.796455383300781,hit_wordnet
3459,1032,remote execution,753,execution,-12.047391891479492,hit_wordnet
3460,1032,remote execution,992,operation,-13.687274932861328,hit_wordnet
3461,1032,remote execution,13,task,-14.19644832611084,hit_wordnet
3462,1032,remote execution,772,procedure,-14.4265775680542,hit_wordnet
3463,1033,res,517,entity,-10.171119689941406,hit_wordnet
3464,1033,res,781,group,-11.309271812438965,hit_wordnet
3465,1033,res,484,unit,-11.582907676696777,hit_wordnet
3466,1033,res,6,simple text,-12.051654815673828,hit_wordnet
3467,1033,res,1871,letter,-12.446426391601562,hit_wordnet
3468,1034,management batch,797,interactive batch,-12.060131072998047,hit_wordnet
3469,1034,management batch,781,group,-12.961413383483887,hit_wordnet
3470,1034,management batch,517,entity,-13.15962028503418,hit_wordnet
3471,1034,management batch,796,batch,-13.914363861083984,hit_wordnet
3472,1034,management batch,683,process,-14.356700897216797,hit_wordnet
3473,1036,management scheduler,1637,official,-14.192042350769043,hit_wordnet
3474,1036,management scheduler,11,individual,-14.445026397705078,hit_wordnet
3475,1036,management scheduler,517,entity,-14.477914810180664,hit_wordnet
3476,1036,management scheduler,171,operator,-14.677145004272461,hit_wordnet
3477,1036,management scheduler,781,group,-14.934718132019043,hit_wordnet
3478,1037,mbschd.log.hosta,1039,sbatchd.log.hosta,-5.530988693237305,hit_wordnet
3479,1037,mbschd.log.hosta,517,entity,-12.390953063964844,hit_wordnet
3480,1037,mbschd.log.hosta,1598,lim.log.host_name,-12.764847755432129,hit_wordnet
3481,1037,mbschd.log.hosta,1600,pim.log.host_name,-12.916715621948242,hit_wordnet
3482,1037,mbschd.log.hosta,781,group,-13.56767749786377,hit_wordnet
3483,1038,server batch,1034,management batch,-10.071991920471191,hit_wordnet
3484,1038,server batch,797,interactive batch,-11.350650787353516,hit_wordnet
3485,1038,server batch,781,group,-12.851801872253418,hit_wordnet
3486,1038,server batch,517,entity,-13.159708023071289,hit_wordnet
3487,1038,server batch,796,batch,-14.159446716308594,hit_wordnet
3488,1039,sbatchd.log.hosta,1598,lim.log.host_name,-11.458864212036133,hit_wordnet
3489,1039,sbatchd.log.hosta,517,entity,-12.154632568359375,hit_wordnet
3490,1039,sbatchd.log.hosta,1600,pim.log.host_name,-12.443563461303711,hit_wordnet
3491,1039,sbatchd.log.hosta,1599,res.log.host_name,-12.787217140197754,hit_wordnet
3492,1039,sbatchd.log.hosta,781,group,-13.489386558532715,hit_wordnet
3493,1040,process information,8,information,-9.358847618103027,hit_wordnet
3494,1040,process information,660,data,-9.649169921875,hit_wordnet
3495,1040,process information,425,info,-11.386981010437012,hit_wordnet
3496,1040,process information,1060,software,-11.46060848236084,hit_wordnet
3497,1040,process information,517,entity,-11.630119323730469,hit_wordnet
3498,1045,new ibm ® spectrum lsf,1362,other advanced lsf,-10.85379409790039,hit_wordnet
3499,1045,new ibm ® spectrum lsf,716,common lsf,-11.587821006774902,hit_wordnet
3500,1045,new ibm ® spectrum lsf,971,primary lsf,-12.596954345703125,hit_wordnet
3501,1045,new ibm ® spectrum lsf,2011,new lsf,-12.973196983337402,hit_wordnet
3502,1045,new ibm ® spectrum lsf,1835,read lsf,-14.510980606079102,hit_wordnet
3503,1046,use lsf,1058,configure lsf,-12.055708885192871,hit_wordnet
3504,1046,use lsf,517,entity,-13.129423141479492,hit_wordnet
3505,1046,use lsf,781,group,-13.809407234191895,hit_wordnet
3506,1046,use lsf,683,process,-14.290987014770508,hit_wordnet
3507,1046,use lsf,30,mechanism,-14.711080551147461,hit_wordnet
3508,1047,lsadmin,781,group,-12.138007164001465,hit_wordnet
3509,1047,lsadmin,517,entity,-12.710525512695312,hit_wordnet
3510,1047,lsadmin,683,process,-14.33828353881836,hit_wordnet
3511,1047,lsadmin,11,individual,-14.594589233398438,hit_wordnet
3512,1047,lsadmin,1871,letter,-15.222358703613281,hit_wordnet
3513,1048,badmin,781,group,-14.743464469909668,hit_wordnet
3514,1048,badmin,517,entity,-14.806442260742188,hit_wordnet
3515,1048,badmin,11,individual,-16.368247985839844,hit_wordnet
3516,1048,badmin,683,process,-16.896738052368164,hit_wordnet
3517,1048,badmin,513,tool,-17.245925903320312,hit_wordnet
3518,1053,lsrun,781,group,-12.61795711517334,hit_wordnet
3519,1053,lsrun,517,entity,-13.859569549560547,hit_wordnet
3520,1053,lsrun,11,individual,-16.045269012451172,hit_wordnet
3521,1053,lsrun,683,process,-16.166378021240234,hit_wordnet
3522,1053,lsrun,1871,letter,-16.303176879882812,hit_wordnet
3523,1054,bjob,781,group,-12.303194999694824,hit_wordnet
3524,1054,bjob,517,entity,-12.501022338867188,hit_wordnet
3525,1054,bjob,513,tool,-14.101471900939941,hit_wordnet
3526,1054,bjob,2052,whole,-14.246251106262207,hit_wordnet
3527,1054,bjob,11,individual,-14.426937103271484,hit_wordnet
3528,1055,control job,3,job,-12.626495361328125,hit_wordnet
3529,1055,control job,390,work,-13.665361404418945,hit_wordnet
3530,1055,control job,826,operating,-13.679966926574707,hit_wordnet
3531,1055,control job,1436,working,-13.753791809082031,hit_wordnet
3532,1055,control job,13,task,-13.764801979064941,hit_wordnet
3533,1056,bstop,517,entity,-11.69328498840332,hit_wordnet
3534,1056,bstop,2052,whole,-12.4843111038208,hit_wordnet
3535,1056,bstop,781,group,-12.51506519317627,hit_wordnet
3536,1056,bstop,839,object,-13.314255714416504,hit_wordnet
3537,1056,bstop,141,machine,-13.334547996520996,hit_wordnet
3538,1057,cshrc.lsf,1835,read lsf,-10.704865455627441,hit_wordnet
3539,1057,cshrc.lsf,517,entity,-13.679920196533203,hit_wordnet
3540,1057,cshrc.lsf,781,group,-14.092789649963379,hit_wordnet
3541,1057,cshrc.lsf,964,lsf.conf,-14.625868797302246,hit_wordnet
3542,1057,cshrc.lsf,683,process,-15.416887283325195,hit_wordnet
3543,1058,configure lsf,781,group,-13.46880054473877,hit_wordnet
3544,1058,configure lsf,517,entity,-13.620067596435547,hit_wordnet
3545,1058,configure lsf,141,machine,-14.791075706481934,hit_wordnet
3546,1058,configure lsf,1074,troubleshooting lsf,-15.024336814880371,hit_wordnet
3547,1058,configure lsf,11,individual,-15.328361511230469,hit_wordnet
3548,1059,lsf.sudoer,517,entity,-13.083955764770508,hit_wordnet
3549,1059,lsf.sudoer,781,group,-14.131037712097168,hit_wordnet
3550,1059,lsf.sudoer,683,process,-14.932584762573242,hit_wordnet
3551,1059,lsf.sudoer,11,individual,-15.289739608764648,hit_wordnet
3552,1059,lsf.sudoer,141,machine,-15.928362846374512,hit_wordnet
3553,1060,software,1514,software application,-8.157666206359863,hit_wordnet
3554,1060,software,517,entity,-9.962444305419922,hit_wordnet
3555,1060,software,223,system,-10.66582202911377,hit_wordnet
3556,1060,software,7,database,-11.818085670471191,hit_wordnet
3557,1060,software,2169,method,-11.876134872436523,hit_wordnet
3558,1061,other shared,781,group,-11.39965534210205,hit_wordnet
3559,1061,other shared,907,share,-12.248966217041016,hit_wordnet
3560,1061,other shared,517,entity,-12.258405685424805,hit_wordnet
3561,1061,other shared,665,gathered,-14.184711456298828,hit_wordnet
3562,1061,other shared,552,organization,-14.211197853088379,hit_wordnet
3563,1067,non-root,11,individual,-10.028203964233398,hit_wordnet
3564,1067,non-root,1498,relative,-10.749286651611328,hit_wordnet
3565,1067,non-root,517,entity,-10.875726699829102,hit_wordnet
3566,1067,non-root,781,group,-11.328934669494629,hit_wordnet
3567,1067,non-root,749,member,-11.690547943115234,hit_wordnet
3568,1068,multi-user,11,individual,-11.804317474365234,hit_wordnet
3569,1068,multi-user,517,entity,-12.073028564453125,hit_wordnet
3570,1068,multi-user,37,user,-12.167913436889648,hit_wordnet
3571,1068,multi-user,1637,official,-13.85454273223877,hit_wordnet
3572,1068,multi-user,781,group,-13.856719017028809,hit_wordnet
3573,1072,ownership,517,entity,-8.237833023071289,hit_wordnet
3574,1072,ownership,104,state,-10.192476272583008,hit_wordnet
3575,1072,ownership,552,organization,-10.411630630493164,hit_wordnet
3576,1072,ownership,781,group,-10.442106246948242,hit_wordnet
3577,1072,ownership,1004,attribute,-10.447541236877441,hit_wordnet
3578,1073,badmincommand,11,individual,-9.726482391357422,hit_wordnet
3579,1073,badmincommand,517,entity,-9.840953826904297,hit_wordnet
3580,1073,badmincommand,781,group,-10.511439323425293,hit_wordnet
3581,1073,badmincommand,558,child,-11.453729629516602,hit_wordnet
3582,1073,badmincommand,1680,character,-12.103143692016602,hit_wordnet
3583,1074,troubleshooting lsf,517,entity,-14.834369659423828,hit_wordnet
3584,1074,troubleshooting lsf,781,group,-15.448613166809082,hit_wordnet
3585,1074,troubleshooting lsf,683,process,-16.3206844329834,hit_wordnet
3586,1074,troubleshooting lsf,2052,whole,-17.186267852783203,hit_wordnet
3587,1074,troubleshooting lsf,484,unit,-17.715614318847656,hit_wordnet
3588,1075,system kernel,517,entity,-10.613805770874023,hit_wordnet
3589,1075,system kernel,683,process,-11.210243225097656,hit_wordnet
3590,1075,system kernel,2052,whole,-11.832894325256348,hit_wordnet
3591,1075,system kernel,781,group,-11.858439445495605,hit_wordnet
3592,1075,system kernel,223,system,-11.921788215637207,hit_wordnet
3593,1076,dev,37,user,-7.554572105407715,hit_wordnet
3594,1076,dev,11,individual,-7.604928016662598,hit_wordnet
3595,1076,dev,1637,official,-8.094417572021484,hit_wordnet
3596,1076,dev,1225,owner,-8.595762252807617,hit_wordnet
3597,1076,dev,171,operator,-9.859621047973633,hit_wordnet
3598,1077,kmem,781,group,-12.20593547821045,hit_wordnet
3599,1077,kmem,517,entity,-12.711305618286133,hit_wordnet
3600,1077,kmem,11,individual,-14.949708938598633,hit_wordnet
3601,1077,kmem,484,unit,-15.44774341583252,hit_wordnet
3602,1077,kmem,683,process,-15.51640510559082,hit_wordnet
3603,1079,profile.lsf,517,entity,-12.92409896850586,hit_wordnet
3604,1079,profile.lsf,781,group,-14.354056358337402,hit_wordnet
3605,1079,profile.lsf,11,individual,-15.271526336669922,hit_wordnet
3606,1079,profile.lsf,484,unit,-15.439663887023926,hit_wordnet
3607,1079,profile.lsf,2052,whole,-15.773859977722168,hit_wordnet
3608,1082,shell environment,334,environment,-10.760200500488281,hit_wordnet
3609,1082,shell environment,1355,facility,-12.407079696655273,hit_wordnet
3610,1082,shell environment,2052,whole,-12.65734577178955,hit_wordnet
3611,1082,shell environment,517,entity,-12.974456787109375,hit_wordnet
3612,1082,shell environment,781,group,-13.782315254211426,hit_wordnet
3613,1083,csh,517,entity,-13.426897048950195,hit_wordnet
3614,1083,csh,781,group,-13.527352333068848,hit_wordnet
3615,1083,csh,484,unit,-14.008591651916504,hit_wordnet
3616,1083,csh,1871,letter,-15.155771255493164,hit_wordnet
3617,1083,csh,11,individual,-15.470767974853516,hit_wordnet
3618,1084,tcsh,781,group,-13.487591743469238,hit_wordnet
3619,1084,tcsh,513,tool,-13.746277809143066,hit_wordnet
3620,1084,tcsh,517,entity,-14.02752685546875,hit_wordnet
3621,1084,tcsh,683,process,-14.294071197509766,hit_wordnet
3622,1084,tcsh,2052,whole,-15.808259010314941,hit_wordnet
3623,1085,source,517,entity,-7.242521286010742,hit_wordnet
3624,1085,source,781,group,-8.676501274108887,hit_wordnet
3625,1085,source,2052,whole,-9.627676963806152,hit_wordnet
3626,1085,source,552,organization,-9.914277076721191,hit_wordnet
3627,1085,source,683,process,-10.402430534362793,hit_wordnet
3628,1087,ksh,1871,letter,-12.912601470947266,hit_wordnet
3629,1087,ksh,781,group,-13.085768699645996,hit_wordnet
3630,1087,ksh,517,entity,-13.40234375,hit_wordnet
3631,1087,ksh,484,unit,-14.886113166809082,hit_wordnet
3632,1087,ksh,1743,rsh,-15.012728691101074,hit_wordnet
3633,1088,bash,513,tool,-10.235854148864746,hit_wordnet
3634,1088,bash,781,group,-11.220913887023926,hit_wordnet
3635,1088,bash,517,entity,-12.092733383178711,hit_wordnet
3636,1088,bash,683,process,-12.952880859375,hit_wordnet
3637,1088,bash,141,machine,-13.117472648620605,hit_wordnet
3638,1092,bctrld,781,group,-9.109379768371582,hit_wordnet
3639,1092,bctrld,517,entity,-9.929052352905273,hit_wordnet
3640,1092,bctrld,1871,letter,-11.276836395263672,hit_wordnet
3641,1092,bctrld,2052,whole,-11.948521614074707,hit_wordnet
3642,1092,bctrld,11,individual,-12.349781036376953,hit_wordnet
3643,1094,sbd,781,group,-11.705500602722168,hit_wordnet
3644,1094,sbd,484,unit,-12.326249122619629,hit_wordnet
3645,1094,sbd,517,entity,-12.425949096679688,hit_wordnet
3646,1094,sbd,11,individual,-13.352422714233398,hit_wordnet
3647,1094,sbd,2052,whole,-14.213828086853027,hit_wordnet
3648,1099,management,349,policy,-9.823524475097656,hit_wordnet
3649,1099,management,552,organization,-10.032876014709473,hit_wordnet
3650,1099,management,472,plan,-10.59766674041748,hit_wordnet
3651,1099,management,517,entity,-10.794312477111816,hit_wordnet
3652,1099,management,104,state,-11.842187881469727,hit_wordnet
3653,1100,exchange initialization,517,entity,-12.121635437011719,hit_wordnet
3654,1100,exchange initialization,1709,new process,-12.601335525512695,hit_wordnet
3655,1100,exchange initialization,683,process,-13.351192474365234,hit_wordnet
3656,1100,exchange initialization,781,group,-13.495530128479004,hit_wordnet
3657,1100,exchange initialization,223,system,-13.829344749450684,hit_wordnet
3658,1102,reload,992,operation,-13.374765396118164,hit_wordnet
3659,1102,reload,13,task,-13.554242134094238,hit_wordnet
3660,1102,reload,683,process,-13.630990982055664,hit_wordnet
3661,1102,reload,170,action,-13.960070610046387,hit_wordnet
3662,1102,reload,682,running,-14.545534133911133,hit_wordnet
3663,1109,lot,2052,whole,-8.26511001586914,hit_wordnet
3664,1109,lot,665,gathered,-9.471165657043457,hit_wordnet
3665,1109,lot,517,entity,-9.719032287597656,hit_wordnet
3666,1109,lot,781,group,-9.802809715270996,hit_wordnet
3667,1109,lot,216,partition,-10.191000938415527,hit_wordnet
3668,1110,example command,293,command,-12.438915252685547,hit_wordnet
3669,1110,example command,517,entity,-13.756423950195312,hit_wordnet
3670,1110,example command,781,group,-15.315363883972168,hit_wordnet
3671,1110,example command,613,explanation,-15.768837928771973,hit_wordnet
3672,1110,example command,639,reason,-16.055248260498047,hit_wordnet
3673,1111,section,2052,whole,-4.997572898864746,hit_wordnet
3674,1111,section,644,part,-7.339302062988281,hit_wordnet
3675,1111,section,517,entity,-7.3823041915893555,hit_wordnet
3676,1111,section,781,group,-7.757001876831055,hit_wordnet
3677,1111,section,1704,topic,-8.70573902130127,hit_wordnet
3678,1120,lsload,781,group,-12.20479679107666,hit_wordnet
3679,1120,lsload,517,entity,-13.600866317749023,hit_wordnet
3680,1120,lsload,513,tool,-14.174595832824707,hit_wordnet
3681,1120,lsload,11,individual,-14.755525588989258,hit_wordnet
3682,1120,lsload,521,man,-15.978866577148438,hit_wordnet
3683,1121,lsid,517,entity,-12.987150192260742,hit_wordnet
3684,1121,lsid,781,group,-13.001599311828613,hit_wordnet
3685,1121,lsid,1871,letter,-14.20370864868164,hit_wordnet
3686,1121,lsid,1873,digit,-15.258600234985352,hit_wordnet
3687,1121,lsid,484,unit,-15.364121437072754,hit_wordnet
3688,1123,current load,12,load,-13.25797176361084,hit_wordnet
3689,1123,current load,1691,current,-14.826101303100586,hit_wordnet
3690,1123,current load,517,entity,-14.999395370483398,hit_wordnet
3691,1123,current load,781,group,-15.43283748626709,hit_wordnet
3692,1123,current load,683,process,-15.619010925292969,hit_wordnet
3693,1125,badmin command,517,entity,-12.769479751586914,hit_wordnet
3694,1125,badmin command,781,group,-13.489588737487793,hit_wordnet
3695,1125,badmin command,1431,badmin reconfig command,-13.546488761901855,hit_wordnet
3696,1125,badmin command,683,process,-14.722322463989258,hit_wordnet
3697,1125,badmin command,293,command,-15.094135284423828,hit_wordnet
3698,1127,batch system,223,system,-12.406220436096191,hit_wordnet
3699,1127,batch system,866,program,-12.68307113647461,hit_wordnet
3700,1127,batch system,1060,software,-12.776384353637695,hit_wordnet
3701,1127,batch system,120,computer,-13.224468231201172,hit_wordnet
3702,1127,batch system,1514,software application,-13.473838806152344,hit_wordnet
3703,1128,bhost,781,group,-13.255074501037598,hit_wordnet
3704,1128,bhost,517,entity,-14.64422607421875,hit_wordnet
3705,1128,bhost,513,tool,-15.3693265914917,hit_wordnet
3706,1128,bhost,11,individual,-15.544431686401367,hit_wordnet
3707,1128,bhost,521,man,-16.20140838623047,hit_wordnet
3708,1129,bqueue,517,entity,-11.061380386352539,hit_wordnet
3709,1129,bqueue,513,tool,-11.794337272644043,hit_wordnet
3710,1129,bqueue,781,group,-11.98239803314209,hit_wordnet
3711,1129,bqueue,2052,whole,-12.86765193939209,hit_wordnet
3712,1129,bqueue,839,object,-12.87174129486084,hit_wordnet
3713,1131,lsadmin ckconfig,517,entity,-12.825366973876953,hit_wordnet
3714,1131,lsadmin ckconfig,781,group,-12.829028129577637,hit_wordnet
3715,1131,lsadmin ckconfig,683,process,-14.627204895019531,hit_wordnet
3716,1131,lsadmin ckconfig,513,tool,-15.202372550964355,hit_wordnet
3717,1131,lsadmin ckconfig,1871,letter,-15.265850067138672,hit_wordnet
3718,1135,jul,486,month,-11.570594787597656,hit_wordnet
3719,1135,jul,781,group,-13.55236530303955,hit_wordnet
3720,1135,jul,2219,january,-13.80587100982666,hit_wordnet
3721,1135,jul,517,entity,-14.032587051391602,hit_wordnet
3722,1135,jul,487,day,-14.148231506347656,hit_wordnet
3723,1136,copyright international business machine,120,computer,-13.037210464477539,hit_wordnet
3724,1136,copyright international business machine,517,entity,-13.044912338256836,hit_wordnet
3725,1136,copyright international business machine,1060,software,-13.165212631225586,hit_wordnet
3726,1136,copyright international business machine,1514,software application,-13.913625717163086,hit_wordnet
3727,1136,copyright international business machine,866,program,-13.99593734741211,hit_wordnet
3728,1137,us,781,group,-8.934891700744629,hit_wordnet
3729,1137,us,517,entity,-10.573543548583984,hit_wordnet
3730,1137,us,2052,whole,-12.402125358581543,hit_wordnet
3731,1137,us,484,unit,-12.560425758361816,hit_wordnet
3732,1137,us,11,individual,-13.262741088867188,hit_wordnet
3733,1138,duplication,212,creation,-9.941811561584473,hit_wordnet
3734,1138,duplication,517,entity,-10.74555778503418,hit_wordnet
3735,1138,duplication,166,combination,-11.410280227661133,hit_wordnet
3736,1138,duplication,683,process,-12.021018981933594,hit_wordnet
3737,1138,duplication,835,placement,-12.081705093383789,hit_wordnet
3738,1139,disclosure,137,communication,-7.731531143188477,hit_wordnet
3739,1139,disclosure,8,information,-8.051310539245605,hit_wordnet
3740,1139,disclosure,111,message,-9.02822208404541,hit_wordnet
3741,1139,disclosure,517,entity,-9.070953369140625,hit_wordnet
3742,1139,disclosure,921,result,-9.564796447753906,hit_wordnet
3743,1140,gsa,517,entity,-12.238351821899414,hit_wordnet
3744,1140,gsa,781,group,-13.030299186706543,hit_wordnet
3745,1140,gsa,1871,letter,-14.874519348144531,hit_wordnet
3746,1140,gsa,484,unit,-14.942753791809082,hit_wordnet
3747,1140,gsa,6,simple text,-15.301654815673828,hit_wordnet
3748,1143,glibc2.,781,group,-13.183432579040527,hit_wordnet
3749,1143,glibc2.,517,entity,-13.213689804077148,hit_wordnet
3750,1143,glibc2.,57,sigusr2,-15.848268508911133,hit_wordnet
3751,1143,glibc2.,683,process,-16.233957290649414,hit_wordnet
3752,1143,glibc2.,11,individual,-16.416236877441406,hit_wordnet
3753,1144,aug,486,month,-11.974594116210938,hit_wordnet
3754,1144,aug,19,particular time,-12.162731170654297,hit_wordnet
3755,1144,aug,781,group,-12.730082511901855,hit_wordnet
3756,1144,aug,517,entity,-12.876943588256836,hit_wordnet
3757,1144,aug,39,time,-13.706228256225586,hit_wordnet
3758,1145,advanced workload execution,1514,software application,-14.469579696655273,hit_wordnet
3759,1145,advanced workload execution,778,single process,-14.952825546264648,hit_wordnet
3760,1145,advanced workload execution,1060,software,-15.001346588134766,hit_wordnet
3761,1145,advanced workload execution,517,entity,-15.001909255981445,hit_wordnet
3762,1145,advanced workload execution,866,program,-15.10219955444336,hit_wordnet
3763,1146,3.6.0 master,11,individual,-11.520397186279297,hit_wordnet
3764,1146,3.6.0 master,517,entity,-11.892402648925781,hit_wordnet
3765,1146,3.6.0 master,1162,master,-11.928726196289062,hit_wordnet
3766,1146,3.6.0 master,1498,relative,-12.447328567504883,hit_wordnet
3767,1146,3.6.0 master,1637,official,-12.548016548156738,hit_wordnet
3768,1147,ego_disable_unresolvable_host,517,entity,-11.556629180908203,hit_wordnet
3769,1147,ego_disable_unresolvable_host,781,group,-12.988409996032715,hit_wordnet
3770,1147,ego_disable_unresolvable_host,11,individual,-14.366939544677734,hit_wordnet
3771,1147,ego_disable_unresolvable_host,683,process,-15.758159637451172,hit_wordnet
3772,1147,ego_disable_unresolvable_host,839,object,-16.530799865722656,hit_wordnet
3773,1149,product entitlement version,517,entity,-13.065877914428711,hit_wordnet
3774,1149,product entitlement version,781,group,-14.895424842834473,hit_wordnet
3775,1149,product entitlement version,8,information,-15.112631797790527,hit_wordnet
3776,1149,product entitlement version,109,record,-15.609367370605469,hit_wordnet
3777,1149,product entitlement version,271,issue,-16.06222152709961,hit_wordnet
3778,1151,initentitlement,1072,ownership,-13.972309112548828,hit_wordnet
3779,1151,initentitlement,517,entity,-14.517154693603516,hit_wordnet
3780,1151,initentitlement,422,permission,-14.52493667602539,hit_wordnet
3781,1151,initentitlement,791,condition,-14.927443504333496,hit_wordnet
3782,1151,initentitlement,600,privilege,-15.143638610839844,hit_wordnet
3783,1152,ego_audit_max_size,517,entity,-12.200119018554688,hit_wordnet
3784,1152,ego_audit_max_size,781,group,-13.704136848449707,hit_wordnet
3785,1152,ego_audit_max_size,484,unit,-13.769570350646973,hit_wordnet
3786,1152,ego_audit_max_size,660,data,-13.876260757446289,hit_wordnet
3787,1152,ego_audit_max_size,2052,whole,-14.392849922180176,hit_wordnet
3788,1153,ego_audit_max_rotate,517,entity,-12.492914199829102,hit_wordnet
3789,1153,ego_audit_max_rotate,781,group,-13.794514656066895,hit_wordnet
3790,1153,ego_audit_max_rotate,683,process,-14.001741409301758,hit_wordnet
3791,1153,ego_audit_max_rotate,2052,whole,-15.279833793640137,hit_wordnet
3792,1153,ego_audit_max_rotate,839,object,-15.944724082946777,hit_wordnet
3793,1155,recheckclass,781,group,-12.274580955505371,hit_wordnet
3794,1155,recheckclass,517,entity,-12.664291381835938,hit_wordnet
3795,1155,recheckclass,326,list,-14.650144577026367,hit_wordnet
3796,1155,recheckclass,2052,whole,-14.751341819763184,hit_wordnet
3797,1155,recheckclass,683,process,-15.041824340820312,hit_wordnet
3798,1156,reset,683,process,-12.517362594604492,hit_wordnet
3799,1156,reset,517,entity,-12.626676559448242,hit_wordnet
3800,1156,reset,992,operation,-13.044977188110352,hit_wordnet
3801,1156,reset,772,procedure,-13.44466495513916,hit_wordnet
3802,1156,reset,13,task,-13.457423210144043,hit_wordnet
3803,1157,3.6.0,517,entity,-14.154895782470703,hit_wordnet
3804,1157,3.6.0,484,unit,-14.250319480895996,hit_wordnet
3805,1157,3.6.0,781,group,-14.93834400177002,hit_wordnet
3806,1157,3.6.0,108,number,-15.54486083984375,hit_wordnet
3807,1157,3.6.0,2052,whole,-15.969843864440918,hit_wordnet
3808,1158,common configuration,1369,other configuration,-6.77953577041626,hit_wordnet
3809,1158,common configuration,730,several configuration,-6.895668983459473,hit_wordnet
3810,1158,common configuration,374,own configuration,-7.198351860046387,hit_wordnet
3811,1158,common configuration,479,relevant configuration,-7.295719146728516,hit_wordnet
3812,1158,common configuration,148,single configuration,-7.617797374725342,hit_wordnet
3813,1159,current lsf version,517,entity,-14.310665130615234,hit_wordnet
3814,1159,current lsf version,781,group,-14.870457649230957,hit_wordnet
3815,1159,current lsf version,484,unit,-15.302544593811035,hit_wordnet
3816,1159,current lsf version,2052,whole,-16.93866729736328,hit_wordnet
3817,1159,current lsf version,11,individual,-17.34337043762207,hit_wordnet
3818,1160,current lsf management,1440,current default management,-11.28461742401123,hit_wordnet
3819,1160,current lsf management,1441,different default management,-13.382079124450684,hit_wordnet
3820,1160,current lsf management,1099,management,-15.193191528320312,hit_wordnet
3821,1160,current lsf management,517,entity,-15.445802688598633,hit_wordnet
3822,1160,current lsf management,826,operating,-15.520885467529297,hit_wordnet
3823,1162,master,11,individual,-8.35393238067627,hit_wordnet
3824,1162,master,1637,official,-9.123239517211914,hit_wordnet
3825,1162,master,1498,relative,-9.6487455368042,hit_wordnet
3826,1162,master,1225,owner,-10.067249298095703,hit_wordnet
