term_id,doc_id,chunk_id,term,reason
910,doc_7ceb,doc_7ceb_chunk_0054,/etc/hosts.equiv,
911,doc_7ceb,doc_7ceb_chunk_0054,HOME/.rhosts,
912,doc_7ceb,doc_7ceb_chunk_0054,Windows,
913,doc_7ceb,doc_7ceb_chunk_0054,lspasswd,
914,doc_7ceb,doc_7ceb_chunk_0054,passwords,
915,doc_7ceb,doc_7ceb_chunk_0055,NIS,
916,doc_7ceb,doc_7ceb_chunk_0055,LSF,
917,doc_7ceb,doc_7ceb_chunk_0055,sbatchd,
918,doc_7ceb,doc_7ceb_chunk_0055,mbatchd,
919,doc_7ceb,doc_7ceb_chunk_0055,batch daemons,
920,doc_7ceb,doc_7ceb_chunk_0055,configuration files,
921,doc_7ceb,doc_7ceb_chunk_0055,sbatch,
922,doc_7ceb,doc_7ceb_chunk_0055,mbatchd daemon,
923,doc_7ceb,doc_7ceb_chunk_0055,sbatchd daemon,
924,doc_7ceb,doc_7ceb_chunk_0055,error logs,
925,doc_7ceb,doc_7ceb_chunk_0055,badmin ckconfig,
926,doc_7ceb,doc_7ceb_chunk_0056,LIM,
927,doc_7ceb,doc_7ceb_chunk_0056,LSF,
928,doc_7ceb,doc_7ceb_chunk_0056,services,
929,doc_7ceb,doc_7ceb_chunk_0056,process groups,
930,doc_7ceb,doc_7ceb_chunk_0056,job,
931,doc_7ceb,doc_7ceb_chunk_0056,RES,
932,doc_7ceb,doc_7ceb_chunk_0056,root process group,
933,doc_7ceb,doc_7ceb_chunk_0056,application,
934,doc_7ceb,doc_7ceb_chunk_0056,PPID,
935,doc_7ceb,doc_7ceb_chunk_0056,PIM,
936,doc_7ceb,doc_7ceb_chunk_0056,daemon,
937,doc_7ceb,doc_7ceb_chunk_0056,mbatchd,
938,doc_7ceb,doc_7ceb_chunk_0056,sbatchd,
939,doc_7ceb,doc_7ceb_chunk_0056,lsb.hosts,
940,doc_7ceb,doc_7ceb_chunk_0057,mbatchd,
941,doc_7ceb,doc_7ceb_chunk_0057,sbatchd,
942,doc_7ceb,doc_7ceb_chunk_0057,lsb.hosts,
943,doc_7ceb,doc_7ceb_chunk_0057,Host,
944,doc_7ceb,doc_7ceb_chunk_0057,HostGroup,
945,doc_7ceb,doc_7ceb_chunk_0057,HostPartition,
946,doc_7ceb,doc_7ceb_chunk_0057,LSB_CONFDIR,
947,doc_7ceb,doc_7ceb_chunk_0057,cluster1,
948,doc_7ceb,doc_7ceb_chunk_0057,configdir,
949,doc_7ceb,doc_7ceb_chunk_0057,file,
950,doc_7ceb,doc_7ceb_chunk_0057,hostname,
951,doc_7ceb,doc_7ceb_chunk_0057,lsbatch,
952,doc_7ceb,doc_7ceb_chunk_0057,sbatch,
953,doc_7ceb,doc_7ceb_chunk_0058,lshosts,
954,doc_7ceb,doc_7ceb_chunk_0058,HOST_NAME,
955,doc_7ceb,doc_7ceb_chunk_0058,type,
956,doc_7ceb,doc_7ceb_chunk_0058,model,
957,doc_7ceb,doc_7ceb_chunk_0058,cpuf,
958,doc_7ceb,doc_7ceb_chunk_0058,ncpus,
959,doc_7ceb,doc_7ceb_chunk_0058,maxmem,
960,doc_7ceb,doc_7ceb_chunk_0058,maxswp,
961,doc_7ceb,doc_7ceb_chunk_0058,server,
962,doc_7ceb,doc_7ceb_chunk_0058,RESOURCES,
963,doc_7ceb,doc_7ceb_chunk_0058,hostA,
964,doc_7ceb,doc_7ceb_chunk_0058,UNKNOWN,
965,doc_7ceb,doc_7ceb_chunk_0058,Ultra2,
966,doc_7ceb,doc_7ceb_chunk_0059,SLF,
967,doc_7ceb,doc_7ceb_chunk_0059,lsf.shared,
968,doc_7ceb,doc_7ceb_chunk_0059,lshosts,
969,doc_7ceb,doc_7ceb_chunk_0059,HOST_NAME,
970,doc_7ceb,doc_7ceb_chunk_0059,type,
971,doc_7ceb,doc_7ceb_chunk_0059,model,
972,doc_7ceb,doc_7ceb_chunk_0059,cpuf,
973,doc_7ceb,doc_7ceb_chunk_0059,ncpus,
974,doc_7ceb,doc_7ceb_chunk_0059,maxmem,
975,doc_7ceb,doc_7ceb_chunk_0059,maxswp,
976,doc_7ceb,doc_7ceb_chunk_0059,server,
977,doc_7ceb,doc_7ceb_chunk_0059,RESOURCES,
978,doc_7ceb,doc_7ceb_chunk_0059,hostA,
979,doc_7ceb,doc_7ceb_chunk_0060,lim,
980,doc_7ceb,doc_7ceb_chunk_0060,Host Type,
981,doc_7ceb,doc_7ceb_chunk_0060,NTX64,
982,doc_7ceb,doc_7ceb_chunk_0060,Host Architecture,
983,doc_7ceb,doc_7ceb_chunk_0060,EM64T_1596,
984,doc_7ceb,doc_7ceb_chunk_0060,Total NUMA Nodes,
985,doc_7ceb,doc_7ceb_chunk_0060,Total Processors,
986,doc_7ceb,doc_7ceb_chunk_0060,Total Cores,
987,doc_7ceb,doc_7ceb_chunk_0060,Total Threads,
988,doc_7ceb,doc_7ceb_chunk_0061,SLF,
989,doc_7ceb,doc_7ceb_chunk_0061,b*,
990,doc_7ceb,doc_7ceb_chunk_0061,User permission denied,
991,doc_7ceb,doc_7ceb_chunk_0061,NTP,
992,doc_7ceb,doc_7ceb_chunk_0061,LSF daemons,
993,doc_7ceb,doc_7ceb_chunk_0061,lsadmin ckconﬁg,
994,doc_7ceb,doc_7ceb_chunk_0061,badmin ckconﬁg,
995,doc_7ceb,doc_7ceb_chunk_0061,can’t open file: error,
996,doc_7ceb,doc_7ceb_chunk_0061,incorrect file permissions,
997,doc_7ceb,doc_7ceb_chunk_0061,missing files,
998,doc_7ceb,doc_7ceb_chunk_0062,LSF,
999,doc_7ceb,doc_7ceb_chunk_0062,SLF_AUTH,
1000,doc_7ceb,doc_7ceb_chunk_0062,ident,
1001,doc_7ceb,doc_7ceb_chunk_0062,lsf.conf,
1002,doc_7ceb,doc_7ceb_chunk_0062,inetd.conf,
1003,doc_7ceb,doc_7ceb_chunk_0062,setuid,
1004,doc_7ceb,doc_7ceb_chunk_0062,port_number,
1005,doc_7ceb,doc_7ceb_chunk_0062,claimed_user,
1006,doc_7ceb,doc_7ceb_chunk_0062,actual_user,
1007,doc_7ceb,doc_7ceb_chunk_0062,LSF_USE_HOSTEQUIV,
1008,doc_7ceb,doc_7ceb_chunk_0062,/etc/host.equiv,
1009,doc_7ceb,doc_7ceb_chunk_0063,LSF,
1010,doc_7ceb,doc_7ceb_chunk_0063,get_ports,
1011,doc_7ceb,doc_7ceb_chunk_0063,serv,
1012,doc_7ceb,doc_7ceb_chunk_0063,init_AcceptSock,
1013,doc_7ceb,doc_7ceb_chunk_0063,port,
1014,doc_7ceb,doc_7ceb_chunk_0063,init_ServSock,
1015,doc_7ceb,doc_7ceb_chunk_0063,sbind daemon socket,
1016,doc_7ceb,doc_7ceb_chunk_0063,RES,
1017,doc_7ceb,doc_7ceb_chunk_0063,lsadmin,
1018,doc_7ceb,doc_7ceb_chunk_0063,badmin,
1019,doc_7ceb,doc_7ceb_chunk_0063,configuration files,
1020,doc_7ceb,doc_7ceb_chunk_0063,Begin,
1021,doc_7ceb,doc_7ceb_chunk_0063,section name,
1022,doc_7ceb,doc_7ceb_chunk_0064,SLF,
1023,doc_7ceb,doc_7ceb_chunk_0064,lsf.shared,
1024,doc_7ceb,doc_7ceb_chunk_0064,HostModel,
1025,doc_7ceb,doc_7ceb_chunk_0064,Resource,
1026,doc_7ceb,doc_7ceb_chunk_0064,HostType,
1027,doc_7ceb,doc_7ceb_chunk_0064,name,
1028,doc_7ceb,doc_7ceb_chunk_0064,index,
1029,doc_7ceb,doc_7ceb_chunk_0064,cluster,
1030,doc_7ceb,doc_7ceb_chunk_0064,model,
1031,doc_7ceb,doc_7ceb_chunk_0064,cpuFactor,
1032,doc_7ceb,doc_7ceb_chunk_0064,section,
1033,doc_7ceb,doc_7ceb_chunk_0064,line,
1034,doc_7ceb,doc_7ceb_chunk_0064,40 characters,
1035,doc_7ceb,doc_7ceb_chunk_0064,reserved,
1036,doc_7ceb,doc_7ceb_chunk_0064,previously defined,
1037,doc_7ceb,doc_7ceb_chunk_0065,LIM,
1038,doc_7ceb,doc_7ceb_chunk_0065,resource,
1039,doc_7ceb,doc_7ceb_chunk_0065,name,
1040,doc_7ceb,doc_7ceb_chunk_0065,host,
1041,doc_7ceb,doc_7ceb_chunk_0065,port,
1042,doc_7ceb,doc_7ceb_chunk_0065,myhostname,
1043,doc_7ceb,doc_7ceb_chunk_0065,Gethostbyaddr_,
1044,doc_7ceb,doc_7ceb_chunk_0065,main,
1045,doc_7ceb,doc_7ceb_chunk_0065,lsadmin,
1046,doc_7ceb,doc_7ceb_chunk_0065,rcvLoadVector,
1047,doc_7ceb,doc_7ceb_chunk_0065,MasterRegister,
1048,doc_7ceb,doc_7ceb_chunk_0065,bctrld,
1049,doc_7ceb,doc_7ceb_chunk_0065,lsf.shared,
1050,doc_7ceb,doc_7ceb_chunk_0066,LSF,
1051,doc_7ceb,doc_7ceb_chunk_0066,slf.shared,
1052,doc_7ceb,doc_7ceb_chunk_0066,LIM,
1053,doc_7ceb,doc_7ceb_chunk_0066,ELIM,
1054,doc_7ceb,doc_7ceb_chunk_0066,saveIndx,
1055,doc_7ceb,doc_7ceb_chunk_0066,index,
1056,doc_7ceb,doc_7ceb_chunk_0066,name,
1057,doc_7ceb,doc_7ceb_chunk_0066,cc,
1058,doc_7ceb,doc_7ceb_chunk_0066,num,
1059,doc_7ceb,doc_7ceb_chunk_0066,RES,
1060,doc_7ceb,doc_7ceb_chunk_0066,doacceptconn,
1061,doc_7ceb,doc_7ceb_chunk_0066,getpwnam,
1062,doc_7ceb,doc_7ceb_chunk_0066,username,
1063,doc_7ceb,doc_7ceb_chunk_0066,uid,
1064,doc_7ceb,doc_7ceb_chunk_0066,host,
1065,doc_7ceb,doc_7ceb_chunk_0067,mbatchd,
1066,doc_7ceb,doc_7ceb_chunk_0067,sbatchd,
1067,doc_7ceb,doc_7ceb_chunk_0067,jobId,
1068,doc_7ceb,doc_7ceb_chunk_0067,logdir,
1069,doc_7ceb,doc_7ceb_chunk_0067,renewJob,
1070,doc_7ceb,doc_7ceb_chunk_0067,error,
1071,doc_7ceb,doc_7ceb_chunk_0067,fopen,
1072,doc_7ceb,doc_7ceb_chunk_0067,logJobInfo_,
1073,doc_7ceb,doc_7ceb_chunk_0067,write,
1074,doc_7ceb,doc_7ceb_chunk_0067,seek,
1075,doc_7ceb,doc_7ceb_chunk_0067,rmLogJobInfo,
1076,doc_7ceb,doc_7ceb_chunk_0067,queue,
1077,doc_7ceb,doc_7ceb_chunk_0067,lost_and_found,
1078,doc_7ceb,doc_7ceb_chunk_0068,LSF,
1079,doc_7ceb,doc_7ceb_chunk_0068,LSF_LIM_API_NTRIES,
1080,doc_7ceb,doc_7ceb_chunk_0068,LSB_API_VERBOSE,
1081,doc_7ceb,doc_7ceb_chunk_0068,lsf.conf,
1082,doc_7ceb,doc_7ceb_chunk_0068,mbatchd,
1083,doc_7ceb,doc_7ceb_chunk_0068,connect(),
1084,doc_7ceb,doc_7ceb_chunk_0068,LSB_MBD_PORT,
1085,doc_7ceb,doc_7ceb_chunk_0068,LSB_QUERY_PORT,
1086,doc_7ceb,doc_7ceb_chunk_0068,LSF_down,
1087,doc_7ceb,doc_7ceb_chunk_0069,LSF,
1088,doc_7ceb,doc_7ceb_chunk_0069,bjobs,
1089,doc_7ceb,doc_7ceb_chunk_0069,connect,
1090,doc_7ceb,doc_7ceb_chunk_0069,socket error,
1091,doc_7ceb,doc_7ceb_chunk_0069,client side,
1092,doc_7ceb,doc_7ceb_chunk_0069,mbatchd daemon,
1093,doc_7ceb,doc_7ceb_chunk_0069,send/receive handshake message,
1094,doc_7ceb,doc_7ceb_chunk_0069,EGO,
1095,doc_7ceb,doc_7ceb_chunk_0069,egosh command,
1096,doc_7ceb,doc_7ceb_chunk_0069,lsf.conf,
1097,doc_7ceb,doc_7ceb_chunk_0069,LSF_ENABLE_EGO,
1098,doc_84a2,doc_84a2_chunk_0001,LSF,
1099,doc_84a2,doc_84a2_chunk_0001,fix pack level,
1100,doc_84a2,doc_84a2_chunk_0001,lsf.conf,
1101,doc_84a2,doc_84a2_chunk_0001,LSF_ENVDIR_old,
1102,doc_84a2,doc_84a2_chunk_0001,LSF_ENVDIR_new,
1103,doc_84a2,doc_84a2_chunk_0001,passwd.lsfuser,
1104,doc_84a2,doc_84a2_chunk_0001,LSB_CONFDIR_old,
1105,doc_84a2,doc_84a2_chunk_0001,LSB_CONFDIR_new,
1106,doc_84a2,doc_84a2_chunk_0001,cluster_name,
1107,doc_84a2,doc_84a2_chunk_0001,configdir,
1108,doc_84a2,doc_84a2_chunk_0002,SLB_CONFDIR_old,
1109,doc_84a2,doc_84a2_chunk_0002,cluster_name,
1110,doc_84a2,doc_84a2_chunk_0002,configdir,
1111,doc_84a2,doc_84a2_chunk_0002,SLB_CONFDIR_new,
1112,doc_84a2,doc_84a2_chunk_0002,LSB_SHAREDIR_old,
1113,doc_84a2,doc_84a2_chunk_0002,LSB_SHAREDIR_new,
1114,doc_84a2,doc_84a2_chunk_0002,EGO,
1115,doc_84a2,doc_84a2_chunk_0002,EGO consumer tree,
1116,doc_84a2,doc_84a2_chunk_0002,EGO resource group,
1117,doc_84a2,doc_84a2_chunk_0002,EGO users,
1118,doc_84a2,doc_84a2_chunk_0003,badmin,
1119,doc_84a2,doc_84a2_chunk_0003,qact,
1120,doc_84a2,doc_84a2_chunk_0003,all,
1121,doc_84a2,doc_84a2_chunk_0003,LSF,
1122,doc_84a2,doc_84a2_chunk_0003,IBM Spectrum LSF,
1123,doc_84a2,doc_84a2_chunk_0003,Run,
1124,doc_84a2,doc_84a2_chunk_0003,monitor,
1125,doc_84a2,doc_84a2_chunk_0003,control,
1126,doc_84a2,doc_84a2_chunk_0003,jobs,
1127,doc_84a2,doc_84a2_chunk_0003,submit,
1128,doc_84a2,doc_84a2_chunk_0003,new,
1129,doc_84a2,doc_84a2_chunk_0003,cluster,
1130,doc_84a2,doc_84a2_chunk_0003,sbatch,
1131,doc_84a2,doc_84a2_chunk_0003,srun,
1132,doc_84a2,doc_84a2_chunk_0003,bsub,
1133,doc_d9be,doc_d9be_chunk_0001,Slurm,
1134,doc_d9be,doc_d9be_chunk_0001,scheduler,
1135,doc_d9be,doc_d9be_chunk_0001,Slurm user,
1136,doc_d9be,doc_d9be_chunk_0001,Slurm administrator,
1137,doc_d9be,doc_d9be_chunk_0001,Step 1,
1138,doc_d9be,doc_d9be_chunk_0001,Step 2,
1139,doc_d9be,doc_d9be_chunk_0001,Step 3,
1140,doc_d9be,doc_d9be_chunk_0001,Step 4,
1141,doc_d9be,doc_d9be_chunk_0001,SelectType,
1142,doc_d9be,doc_d9be_chunk_0001,select/linear,
1143,doc_d9be,doc_d9be_chunk_0001,select/cons_tres,
1144,doc_d9be,doc_d9be_chunk_0001,slurmctld,
1145,doc_d9be,doc_d9be_chunk_0002,SlurmdParameters,
1146,doc_d9be,doc_d9be_chunk_0002,config_overrides,
1147,doc_d9be,doc_d9be_chunk_0002,SelectType,
1148,doc_d9be,doc_d9be_chunk_0002,select/linear,
1149,doc_d9be,doc_d9be_chunk_0002,select/cons_tres,
1150,doc_d9be,doc_d9be_chunk_0002,CR_CPU,
1151,doc_d9be,doc_d9be_chunk_0002,CR_CPU_Memory,
1152,doc_d9be,doc_d9be_chunk_0002,CR_Core,
1153,doc_d9be,doc_d9be_chunk_0002,CR_Core_Memory,
1154,doc_d9be,doc_d9be_chunk_0002,CR_Socket,
1155,doc_d9be,doc_d9be_chunk_0002,CR_Socket_Memory,
1156,doc_d9be,doc_d9be_chunk_0003,SLURM,
1157,doc_d9be,doc_d9be_chunk_0003,slurmctld,
1158,doc_d9be,doc_d9be_chunk_0003,select/cons_tres,
1159,doc_d9be,doc_d9be_chunk_0003,block allocation,
1160,doc_d9be,doc_d9be_chunk_0003,cyclic allocation,
1161,doc_d9be,doc_d9be_chunk_0003,NodeName,
1162,doc_d9be,doc_d9be_chunk_0003,PartitionName,
1163,doc_d9be,doc_d9be_chunk_0003,slurm.conf,
1164,doc_d9be,doc_d9be_chunk_0003,slurmdParameters,
1165,doc_d9be,doc_d9be_chunk_0003,config_overrides,
1166,doc_d9be,doc_d9be_chunk_0003,Nodes,
1167,doc_d9be,doc_d9be_chunk_0003,OverSubscribe,
1168,doc_d9be,doc_d9be_chunk_0004,SlurmdParameters,
1169,doc_d9be,doc_d9be_chunk_0004,config_overrides,
1170,doc_d9be,doc_d9be_chunk_0004,SelectType,
1171,doc_d9be,doc_d9be_chunk_0004,CR_CPU,
1172,doc_d9be,doc_d9be_chunk_0004,CR_CPU_Memory,
1173,doc_d9be,doc_d9be_chunk_0004,CR_Core,
1174,doc_d9be,doc_d9be_chunk_0004,CR_Core_Memory,
1175,doc_d9be,doc_d9be_chunk_0004,CR_Socket,
1176,doc_d9be,doc_d9be_chunk_0004,CR_Socket_Memory,
1177,doc_d9be,doc_d9be_chunk_0004,srun,
1178,doc_d9be,doc_d9be_chunk_0004,salloc,
1179,doc_d9be,doc_d9be_chunk_0004,sbatch,
1180,doc_d9be,doc_d9be_chunk_0005,SLURM,
1181,doc_d9be,doc_d9be_chunk_0005,LSF,
1182,doc_d9be,doc_d9be_chunk_0005,srun,
1183,doc_d9be,doc_d9be_chunk_0005,salloc,
1184,doc_d9be,doc_d9be_chunk_0005,sbatch,
1185,doc_d9be,doc_d9be_chunk_0005,--distribution,
1186,doc_d9be,doc_d9be_chunk_0005,-mblock,
1187,doc_d9be,doc_d9be_chunk_0005,cyclic,
1188,doc_d9be,doc_d9be_chunk_0005,arbitrary,
1189,doc_d9be,doc_d9be_chunk_0005,plane,
1190,doc_d9be,doc_d9be_chunk_0005,--ntasks-per-core,
1191,doc_d9be,doc_d9be_chunk_0005,--ntasks-per-socket,
1192,doc_d9be,doc_d9be_chunk_0006,SLURM,
1193,doc_d9be,doc_d9be_chunk_0006,scontrol,
1194,doc_d9be,doc_d9be_chunk_0006,job,
1195,doc_d9be,doc_d9be_chunk_0006,option,
1196,doc_d9be,doc_d9be_chunk_0006,--details,
1197,doc_d9be,doc_d9be_chunk_0006,nodes,
1198,doc_d9be,doc_d9be_chunk_0006,CPU ids,
1199,doc_d9be,doc_d9be_chunk_0006,Slurm abstract CPU ids,
1200,doc_d9be,doc_d9be_chunk_0006,/proc/pid/status,
1201,doc_d9be,doc_d9be_chunk_0006,grep Cpus_allowed_list,
1202,doc_d9be,doc_d9be_chunk_0006,pid,
1203,doc_d9be,doc_d9be_chunk_0006,task's pid,
1204,doc_d9be,doc_d9be_chunk_0007,Slurm,
1205,doc_d9be,doc_d9be_chunk_0007,Slurm Accounting,
1206,doc_d9be,doc_d9be_chunk_0007,sacctmgr,
1207,doc_d9be,doc_d9be_chunk_0007,CPU management,
1208,doc_d9be,doc_d9be_chunk_0007,CPUs,
1209,doc_d9be,doc_d9be_chunk_0007,Linux,
1210,doc_d9be,doc_d9be_chunk_0007,ThreadsPerCore,
1211,doc_d9be,doc_d9be_chunk_0007,Procs,
1212,doc_d9be,doc_d9be_chunk_0007,State,
1213,doc_d9be,doc_d9be_chunk_0007,IDLE,
1214,doc_d9be,doc_d9be_chunk_0007,PartitionName,
1215,doc_d9be,doc_d9be_chunk_0007,regnodes,
1216,doc_d9be,doc_d9be_chunk_0007,n0,
1217,doc_d9be,doc_d9be_chunk_0008,SLURM,
1218,doc_d9be,doc_d9be_chunk_0008,srun,
1219,doc_d9be,doc_d9be_chunk_0008,--nodes,
1220,doc_d9be,doc_d9be_chunk_0008,--ntasks,
1221,doc_d9be,doc_d9be_chunk_0008,--cpus-per-task,
1222,doc_d9be,doc_d9be_chunk_0008,default partition,
1223,doc_d9be,doc_d9be_chunk_0008,consumable resources,
1224,doc_d9be,doc_d9be_chunk_0008,cores,
1225,doc_d9be,doc_d9be_chunk_0008,CPUs,
1226,doc_d9be,doc_d9be_chunk_0008,tasks,
1227,doc_d9be,doc_d9be_chunk_0008,overcommitment,
1228,doc_d9be,doc_d9be_chunk_0008,SelectType,
1229,doc_d9be,doc_d9be_chunk_0009,Slurm,
1230,doc_d9be,doc_d9be_chunk_0009,CR_CORE_DEFAULT_DIST_BLOCK,
1231,doc_d9be,doc_d9be_chunk_0009,nodes,
1232,doc_d9be,doc_d9be_chunk_0009,sockets,
1233,doc_d9be,doc_d9be_chunk_0009,CPUs,
1234,doc_d9be,doc_d9be_chunk_0009,memory,
1235,doc_d9be,doc_d9be_chunk_0009,cores,
1236,doc_d9be,doc_d9be_chunk_0009,slurm.conf,
1237,doc_d9be,doc_d9be_chunk_0009,SelectType,
1238,doc_d9be,doc_d9be_chunk_0009,SelectTypeParameters,
1239,doc_d9be,doc_d9be_chunk_0009,srun,
1240,doc_d9be,doc_d9be_chunk_0009,--nodes,
1241,doc_d9be,doc_d9be_chunk_0010,SLURM,
1242,doc_d9be,doc_d9be_chunk_0010,srun,
1243,doc_d9be,doc_d9be_chunk_0010,--nodes,
1244,doc_d9be,doc_d9be_chunk_0010,--ntasks,
1245,doc_d9be,doc_d9be_chunk_0010,--overcommit,
1246,doc_d9be,doc_d9be_chunk_0010,oversubscribe,
1247,doc_d9be,doc_d9be_chunk_0010,CPUs,
1248,doc_d9be,doc_d9be_chunk_0010,tasks,
1249,doc_d9be,doc_d9be_chunk_0010,node,
1250,doc_d9be,doc_d9be_chunk_0010,n0,
1251,doc_d9be,doc_d9be_chunk_0010,Number of Allocated CPUs,
1252,doc_d9be,doc_d9be_chunk_0010,Number of Tasks,
1253,doc_d9be,doc_d9be_chunk_0011,Slurm,
1254,doc_d9be,doc_d9be_chunk_0011,OverSubscribe,
1255,doc_d9be,doc_d9be_chunk_0011,partition,
1256,doc_d9be,doc_d9be_chunk_0011,hypernode,
1257,doc_d9be,doc_d9be_chunk_0011,--partition,
1258,doc_d9be,doc_d9be_chunk_0011,srun,
1259,doc_d9be,doc_d9be_chunk_0011,--ntasks,
1260,doc_d9be,doc_d9be_chunk_0011,--hint,
1261,doc_d9be,doc_d9be_chunk_0011,SelectType,
1262,doc_d9be,doc_d9be_chunk_0011,SelectTypeParameters,
1263,doc_d9be,doc_d9be_chunk_0011,CR_CPU,
1264,doc_d9be,doc_d9be_chunk_0011,--nodes,
1265,doc_d9be,doc_d9be_chunk_0011,--cpu-bind,
1266,doc_d9be,doc_d9be_chunk_0012,Slurm,
1267,doc_d9be,doc_d9be_chunk_0012,srun,
1268,doc_d9be,doc_d9be_chunk_0012,sbatch,
1269,doc_d9be,doc_d9be_chunk_0012,--nodes,
1270,doc_d9be,doc_d9be_chunk_0012,--ntasks,
1271,doc_d9be,doc_d9be_chunk_0012,--cpus-per-task,
1272,doc_d9be,doc_d9be_chunk_0012,--cpu-bind,
1273,doc_d9be,doc_d9be_chunk_0012,--distribution,
1274,doc_d9be,doc_d9be_chunk_0012,block,
1275,doc_d9be,doc_d9be_chunk_0012,cyclic,
1276,doc_d9be,doc_d9be_chunk_0012,default partition,
1277,doc_d9be,doc_d9be_chunk_0012,allocated CPUs,
1278,doc_d9be,doc_d9be_chunk_0012,Allocated CPU ids,
1279,doc_d9be,doc_d9be_chunk_0013,Slurm,
1280,doc_d9be,doc_d9be_chunk_0013,srun,
1281,doc_d9be,doc_d9be_chunk_0013,--nodes,
1282,doc_d9be,doc_d9be_chunk_0013,--ntasks,
1283,doc_d9be,doc_d9be_chunk_0013,--cpus-per-task,
1284,doc_d9be,doc_d9be_chunk_0013,--cpu-bind,
1285,doc_d9be,doc_d9be_chunk_0013,--distribution,
1286,doc_d9be,doc_d9be_chunk_0013,block,
1287,doc_d9be,doc_d9be_chunk_0013,cyclic,
1288,doc_d9be,doc_d9be_chunk_0013,sockets,
1289,doc_d9be,doc_d9be_chunk_0013,CPUs,
1290,doc_d9be,doc_d9be_chunk_0013,memory,
1291,doc_d9be,doc_d9be_chunk_0013,cores,
1292,doc_d9be,doc_d9be_chunk_0013,Nodenamen,
1293,doc_d9be,doc_d9be_chunk_0014,Slurm,
1294,doc_d9be,doc_d9be_chunk_0014,scheduler,
1295,doc_d9be,doc_d9be_chunk_0014,6 CPUs,
1296,doc_d9be,doc_d9be_chunk_0014,node,
1297,doc_d9be,doc_d9be_chunk_0014,socket,
1298,doc_d9be,doc_d9be_chunk_0014,--distribution=cyclic:block,
1299,doc_d9be,doc_d9be_chunk_0014,N1,
1300,doc_d9be,doc_d9be_chunk_0014,N2,
1301,doc_d9be,doc_d9be_chunk_0014,socket id,
1302,doc_d9be,doc_d9be_chunk_0014,Allocated CPU ids,
1303,doc_d9be,doc_d9be_chunk_0014,Number of Tasks,
1304,doc_d9be,doc_d9be_chunk_0015,SLURM,
1305,doc_d9be,doc_d9be_chunk_0015,slurm.conf,
1306,doc_d9be,doc_d9be_chunk_0015,SelectType,
1307,doc_d9be,doc_d9be_chunk_0015,SelectTypeParameters,
1308,doc_d9be,doc_d9be_chunk_0015,CR_Core,
1309,doc_d9be,doc_d9be_chunk_0015,TaskPlugin,
1310,doc_d9be,doc_d9be_chunk_0015,task/cgroup,
1311,doc_d9be,doc_d9be_chunk_0015,cgroup.conf,
1312,doc_d9be,doc_d9be_chunk_0015,ConstrainCores,
1313,doc_d9be,doc_d9be_chunk_0015,srun,
1314,doc_d9be,doc_d9be_chunk_0015,--nodes,
1315,doc_d9be,doc_d9be_chunk_0015,--ntasks,
