term_id,term_text,related_term_id,related_text,relation_type,source,similarity,notes
2131,Linux command,1576,FLEXlm command lmstat,similar,embedding,0.9985682368278503,
2131,Linux command,1633,lshosts command,similar,embedding,0.9985387325286865,
2131,Linux command,1293,bstop command,similar,embedding,0.9985231161117554,
2131,Linux command,1789,command request,similar,embedding,0.9985194802284241,
2131,Linux command,1263,lsgrun command,similar,embedding,0.9984862804412842,
2131,Linux command,9,sacct command,similar,embedding,0.9984719753265381,
2131,Linux command,1971,egosh command,similar,embedding,0.9984333515167236,
2131,Linux command,1299,bresume command,similar,embedding,0.998382031917572,
2131,Linux command,757,bkill command,similar,embedding,0.9983812570571899,
2132,grep,224,InnoDB storage engine,similar,embedding,0.9980723857879639,
2132,grep,147,keys,similar,embedding,0.998017430305481,
2132,grep,455,foreign keys,similar,embedding,0.998017430305481,
2132,grep,619,key words,similar,embedding,0.998017430305481,
2132,grep,154,proper key,similar,embedding,0.9975799322128296,
2132,grep,291,innodb_default_row_format variable,similar,embedding,0.9969324469566345,
2132,grep,145,second key,similar,embedding,0.9962592720985413,
2132,grep,288,row size,similar,embedding,0.9962344765663147,
2132,grep,449,Engine,similar,embedding,0.9958401918411255,
2132,grep,276,row format,similar,embedding,0.9953017234802246,
2134,same information,1256,other information,similar,embedding,0.9939371347427368,
2134,same information,1883,same configuration information,similar,embedding,0.991986870765686,
2134,same information,622,change,similar,embedding,0.991921603679657,
2134,same information,2,accounting information,similar,embedding,0.9918342232704163,
2134,same information,522,more information,similar,embedding,0.9909828901290894,
2134,same information,1878,new information,similar,embedding,0.9908685684204102,
2134,same information,91,new version,similar,embedding,0.9905573725700378,
2134,same information,1248,current system load information,similar,embedding,0.9902697205543518,
2134,same information,1957,new connections,similar,embedding,0.9902325868606567,
2134,same information,2013,new work,similar,embedding,0.9901953935623169,
2135,readable format,1281,J variable,similar,embedding,0.9987079501152039,
2135,readable format,1684,correct permissions,similar,embedding,0.9986040592193604,
2135,readable format,69,better security,similar,embedding,0.9984965324401855,
2135,readable format,1694,automount maps,similar,embedding,0.9984681606292725,
2135,readable format,94,internal cache,similar,embedding,0.9984216094017029,
2135,readable format,208,arbitrary text string,similar,embedding,0.9983965158462524,
2135,readable format,514,few tools,similar,embedding,0.99839186668396,
2135,readable format,519,various reports,similar,embedding,0.9983622431755066,
2135,readable format,1096,few minutes,similar,embedding,0.9983459711074829,
2135,readable format,55,similar tool,similar,embedding,0.9983420372009277,
2136,CPU Numbering,650,cpu,similar,embedding,0.9999998807907104,
2136,CPU Numbering,2069,Suballocates CPUs,similar,embedding,0.9999998807907104,
2136,CPU Numbering,2165,unallocated CPUs,similar,embedding,0.9999998807907104,
2136,CPU Numbering,2163,Allocate CPUs,similar,embedding,0.9987133145332336,
2136,CPU Numbering,2203,Allocate,similar,embedding,0.9950363636016846,
2136,CPU Numbering,13,tasks,similar,embedding,0.9912146329879761,
2136,CPU Numbering,691,outlier task,similar,embedding,0.9912146329879761,
2136,CPU Numbering,2139,CPU numbers,similar,embedding,0.99118971824646,
2136,CPU Numbering,2073,CPU allocation,similar,embedding,0.9909465909004211,
2136,CPU Numbering,2194,Allocate cores,similar,embedding,0.9884181022644043,
2137,physical CPU layout,875,relative CPU speed,similar,embedding,0.9985512495040894,
2137,physical CPU layout,2118,CPU usage,similar,embedding,0.9984567165374756,
2137,physical CPU layout,834,CPU speed scaling factor,similar,embedding,0.9983273148536682,
2137,physical CPU layout,2127,Slurm abstract CPU ids,similar,embedding,0.9979383945465088,
2137,physical CPU layout,2081,specific CPUs,similar,embedding,0.9969669580459595,
2137,physical CPU layout,2213,task cgroup,similar,embedding,0.9968239068984985,
2137,physical CPU layout,837,CPU factor,similar,embedding,0.9964433908462524,
2137,physical CPU layout,2160,unique CPUs,similar,embedding,0.9964112639427185,
2137,physical CPU layout,2128,hardware CPU ids,similar,embedding,0.9962884187698364,
2137,physical CPU layout,11,individual tasks,similar,embedding,0.9960616827011108,
2138,actual hardware,551,description,similar,embedding,0.9979186058044434,
2138,actual hardware,584,Description Description,similar,embedding,0.9979186058044434,
2138,actual hardware,824,Intel_EM64 T,similar,embedding,0.9976984262466431,
2138,actual hardware,1004,attributes,similar,embedding,0.9976940751075745,
2138,actual hardware,1859,second definition,similar,embedding,0.9976785182952881,
2138,actual hardware,2146,Many additional scenarios,similar,embedding,0.9976357817649841,
2138,actual hardware,306,insensitive collation,similar,embedding,0.9975395798683167,
2138,actual hardware,24,AccountingStorageType,similar,embedding,0.997505784034729,
2138,actual hardware,1237,ut pg io ls,similar,embedding,0.9974910616874695,
2138,actual hardware,51,pathname,similar,embedding,0.9974429607391357,
2139,CPU numbers,2194,Allocate cores,similar,embedding,0.9946179389953613,
2139,CPU numbers,2163,Allocate CPUs,similar,embedding,0.9934579133987427,
2139,CPU numbers,2203,Allocate,similar,embedding,0.9932235479354858,
2139,CPU numbers,380,socket,similar,embedding,0.9912694692611694,
2139,CPU numbers,650,cpu,similar,embedding,0.99118971824646,
2139,CPU numbers,2069,Suballocates CPUs,similar,embedding,0.99118971824646,
2139,CPU numbers,2136,CPU Numbering,similar,embedding,0.99118971824646,
2139,CPU numbers,2165,unallocated CPUs,similar,embedding,0.99118971824646,
2139,CPU numbers,108,number,similar,embedding,0.9904596209526062,
2139,CPU numbers,2073,CPU allocation,similar,embedding,0.9855088591575623,
2140,CPU Management,2112,CPU Management Steps,similar,embedding,0.9979935884475708,
2140,CPU Management,2144,CPU Management Examples,similar,embedding,0.9966458082199097,
2140,CPU Management,2076,available CPUs,similar,embedding,0.9965376257896423,
2140,CPU Management,834,CPU speed scaling factor,similar,embedding,0.9955614805221558,
2140,CPU Management,1746,incorrect CPU factors,similar,embedding,0.9953165054321289,
2140,CPU Management,817,Local task,similar,embedding,0.9952882528305054,
2140,CPU Management,875,relative CPU speed,similar,embedding,0.9952207803726196,
2140,CPU Management,2097,Different tasks,similar,embedding,0.9948722124099731,
2140,CPU Management,820,Remote task,similar,embedding,0.9946691393852234,
2140,CPU Management,807,Interactive task,similar,embedding,0.9940097332000732,
2141,Accounting limits,539,accounting associations,similar,embedding,0.998035192489624,
2141,Accounting limits,888,soft limits,similar,embedding,0.9972893595695496,
2141,Accounting limits,339,QOS limits,similar,embedding,0.9971423149108887,
2141,Accounting limits,609,Limit Enforcement,similar,embedding,0.9970687627792358,
2141,Accounting limits,890,hard limits,similar,embedding,0.9967749118804932,
2141,Accounting limits,341,minutes limit,similar,embedding,0.9966090321540833,
2141,Accounting limits,5,Accounting records,similar,embedding,0.9963993430137634,
2141,Accounting limits,117,Accounting,similar,embedding,0.9963609576225281,
2141,Accounting limits,636,Accounting Interpretation,similar,embedding,0.9963609576225281,
2141,Accounting limits,126,limits,similar,embedding,0.9963164329528809,
2142,level,454,level locking,similar,embedding,1.0,
2142,level,1241,Scheduling threshold values,similar,embedding,0.9979938268661499,
2142,level,1974,current fix pack level,similar,embedding,0.9978949427604675,
2142,level,1989,correct configuration path values,similar,embedding,0.9977734088897705,
2142,level,208,arbitrary text string,similar,embedding,0.9974028468132019,
2142,level,1292,STAT column,similar,embedding,0.9971565008163452,
2142,level,1542,RELEASE column,similar,embedding,0.9971418976783752,
2142,level,1331,rename abc,similar,embedding,0.9969177842140198,
2142,level,1342,Wrapper binary programs,similar,embedding,0.9968843460083008,
2142,level,426,password usage,similar,embedding,0.9968734979629517,
2143,sacctmgr man page,620,typical execute line,similar,embedding,0.9979390501976013,
2143,sacctmgr man page,345,wckeys,similar,embedding,0.9975343346595764,
2143,sacctmgr man page,521,man pages,similar,embedding,0.9974029660224915,
2143,sacctmgr man page,472,plan,similar,embedding,0.9973946809768677,
2143,sacctmgr man page,627,following execute line,similar,embedding,0.997267484664917,
2143,sacctmgr man page,558,children,similar,embedding,0.997235894203186,
2143,sacctmgr man page,1096,few minutes,similar,embedding,0.9972107410430908,
2143,sacctmgr man page,731,behavior,similar,embedding,0.9972056746482849,
2143,sacctmgr man page,55,similar tool,similar,embedding,0.9972045421600342,
2143,sacctmgr man page,277,pages,similar,embedding,0.997200608253479,
2144,CPU Management Examples,850,Total CPU time,similar,embedding,0.9969038367271423,
2144,CPU Management Examples,2140,CPU Management,similar,embedding,0.9966458082199097,
2144,CPU Management Examples,1746,incorrect CPU factors,similar,embedding,0.9966054558753967,
2144,CPU Management Examples,645,many parallel tasks,similar,embedding,0.9958591461181641,
2144,CPU Management Examples,2097,Different tasks,similar,embedding,0.9945766925811768,
2144,CPU Management Examples,834,CPU speed scaling factor,similar,embedding,0.9943631291389465,
2144,CPU Management Examples,820,Remote task,similar,embedding,0.993853747844696,
2144,CPU Management Examples,875,relative CPU speed,similar,embedding,0.993806779384613,
2144,CPU Management Examples,2112,CPU Management Steps,similar,embedding,0.9937434792518616,
2144,CPU Management Examples,2076,available CPUs,similar,embedding,0.993342399597168,
2145,scenarios,787,simulation scenarios,similar,embedding,1.0,
2145,scenarios,2146,Many additional scenarios,similar,embedding,0.9977096319198608,
2145,scenarios,132,slurmdbd.conf,similar,embedding,0.9972562193870544,
2145,scenarios,208,arbitrary text string,similar,embedding,0.9971796274185181,
2145,scenarios,1331,rename abc,similar,embedding,0.9970649480819702,
2145,scenarios,1349,source code,similar,embedding,0.9969754815101624,
2145,scenarios,532,various graphs,similar,embedding,0.9968964457511902,
2145,scenarios,1860,Bad cpuFactor,similar,embedding,0.9968934059143066,
2145,scenarios,51,pathname,similar,embedding,0.9967872500419617,
2145,scenarios,395,qualified pathname,similar,embedding,0.9967872500419617,
2146,Many additional scenarios,2111,Additional Notes,similar,embedding,0.9982364177703857,
2146,Many additional scenarios,1004,attributes,similar,embedding,0.9981960654258728,
2146,Many additional scenarios,534,exporter tool,similar,embedding,0.9980647563934326,
2146,Many additional scenarios,279,specific situations,similar,embedding,0.9980344772338867,
2146,Many additional scenarios,1681,Windows password authentication,similar,embedding,0.9980243444442749,
2146,Many additional scenarios,51,pathname,similar,embedding,0.9979396462440491,
2146,Many additional scenarios,395,qualified pathname,similar,embedding,0.9979396462440491,
2146,Many additional scenarios,145,second key,similar,embedding,0.9978675246238708,
2146,Many additional scenarios,824,Intel_EM64 T,similar,embedding,0.9978351593017578,
2146,Many additional scenarios,218,Upgrade Guide,similar,embedding,0.9978241920471191,
2147,IDLE,1172,hostc -ok,similar,embedding,0.9974551796913147,
2147,IDLE,1319,hostc,similar,embedding,0.9974551796913147,
2147,IDLE,1318,hostb,similar,embedding,0.9965987801551819,
2147,IDLE,1315,hosta hostb hostc,similar,embedding,0.9957816004753113,
2147,IDLE,1227,night,similar,embedding,0.9949742555618286,
2147,IDLE,1478,user5 PEND night hostA hostC,similar,embedding,0.9944508075714111,
2147,IDLE,1296,user1 USUSP normal hosta hostb,similar,embedding,0.9936848878860474,
2147,IDLE,1210,hosta ok,similar,embedding,0.9935208559036255,
2147,IDLE,435,MySQL connection i d,similar,embedding,0.9931734800338745,
2147,IDLE,1212,hostc ok,similar,embedding,0.9929541945457458,
2148,hypernode Nodes,2066,contiguous nodes,similar,embedding,0.9994556903839111,
2148,hypernode Nodes,2025,Node selection,similar,embedding,0.9993166923522949,
2148,hypernode Nodes,2065,ARestricts node selection,similar,embedding,0.9993166923522949,
2148,hypernode Nodes,2052,whole nodes,similar,embedding,0.9991707801818848,
2148,hypernode Nodes,2179,third node,similar,embedding,0.9988226890563965,
2148,hypernode Nodes,2049,node definition,similar,embedding,0.9982036352157593,
2148,hypernode Nodes,2177,first node,similar,embedding,0.9980666637420654,
2148,hypernode Nodes,1761,Total NUMA Nodes,similar,embedding,0.9979486465454102,
2148,hypernode Nodes,2115,whole node allocation,similar,embedding,0.9974526166915894,
2148,hypernode Nodes,2071,specific nodes,similar,embedding,0.9973280429840088,
2149,n3 State,104,state,similar,embedding,0.9985132217407227,
2149,n3 State,476,purge interval,similar,embedding,0.9984243512153625,
2149,n3 State,661,TresUsageInTot field,similar,embedding,0.9984158277511597,
2149,n3 State,1331,rename abc,similar,embedding,0.9983724355697632,
2149,n3 State,218,Upgrade Guide,similar,embedding,0.9983111619949341,
2149,n3 State,675,dedicated fields MaxRSS,similar,embedding,0.9982774257659912,
2149,n3 State,534,exporter tool,similar,embedding,0.998276948928833,
2149,n3 State,219,place upgrades,similar,embedding,0.9982414245605469,
2149,n3 State,17,sreport,similar,embedding,0.9982055425643921,
2149,n3 State,1180,few seconds,similar,embedding,0.9982028007507324,
2150,cons_tres plugin,2215,cgroup plugin,similar,embedding,0.9989132881164551,
2150,cons_tres plugin,159,slurm.conf,similar,embedding,0.9980108737945557,
2150,cons_tres plugin,145,second key,similar,embedding,0.9973443746566772,
2150,cons_tres plugin,551,description,similar,embedding,0.9971555471420288,
2150,cons_tres plugin,584,Description Description,similar,embedding,0.9971555471420288,
2150,cons_tres plugin,534,exporter tool,similar,embedding,0.9971531629562378,
2150,cons_tres plugin,666,TresUsageInTot,similar,embedding,0.9970713257789612,
2150,cons_tres plugin,140,normal MUNGE configuration,similar,embedding,0.9970600008964539,
2150,cons_tres plugin,324,AccountingStorageEnforce,similar,embedding,0.9970037937164307,
2150,cons_tres plugin,824,Intel_EM64 T,similar,embedding,0.9969931840896606,
2151,minimum,1865,maximum,similar,embedding,0.9974753856658936,
2151,minimum,1868,maximum length,similar,embedding,0.9974753856658936,
2151,minimum,1764,Total Threads,similar,embedding,0.9969821572303772,
2151,minimum,815,selection,similar,embedding,0.9969456195831299,
2151,minimum,156,distinct local domain sockets,similar,embedding,0.9963729381561279,
2151,minimum,2190,Allocated CPUs,similar,embedding,0.9960315823554993,
2151,minimum,2024,Binding,similar,embedding,0.9959220886230469,
2151,minimum,435,MySQL connection i d,similar,embedding,0.9954338073730469,
2151,minimum,2038,Step 1slurm.conf parameterPossible valuesDescription,similar,embedding,0.9953195452690125,
2151,minimum,2089,Step 3slurm.conf parameterPossible valuesDescription,similar,embedding,0.9953195452690125,
2152,linear configuration option,2156,SelectType configuration options,similar,embedding,0.9994717836380005,
2152,linear configuration option,2210,SelectTypeParameters configuration option,similar,embedding,0.9991940855979919,
2152,linear configuration option,2211,TaskPlugin configuration option,similar,embedding,0.9987361431121826,
2152,linear configuration option,2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,similar,embedding,0.9987128376960754,
2152,linear configuration option,2205,CR_CORE_DEFAULT_DIST_BLOCK configuration option specifies,similar,embedding,0.9987127184867859,
2152,linear configuration option,479,relevant configuration options,similar,embedding,0.9982109665870667,
2152,linear configuration option,2187,CR_CPU configuration option,similar,embedding,0.9980822801589966,
2152,linear configuration option,2019,configuration options,similar,embedding,0.9972807168960571,
2152,linear configuration option,231,mysql_config option,similar,embedding,0.997185230255127,
2152,linear configuration option,2037,slurm.conf options,similar,embedding,0.9966811537742615,
2153,srun option,2180,n0 srun options,similar,embedding,0.9979078769683838,
2153,srun option,2172,cyclic option,similar,embedding,0.9900917410850525,
2153,srun option,2182,YES option,similar,embedding,0.9879978895187378,
2153,srun option,2206,block option,similar,embedding,0.9873299598693848,
2153,srun option,646,srun -n,similar,embedding,0.9826414585113525,
2153,srun option,2028,SelectType,similar,embedding,0.9825425148010254,
2153,srun option,2156,SelectType configuration options,similar,embedding,0.9825006127357483,
2153,srun option,307,SELECT default_collation_name,similar,embedding,0.9819464683532715,
2153,srun option,309,SELECT table_name,similar,embedding,0.9819464683532715,
2153,srun option,1098,Select,similar,embedding,0.9819464683532715,
2154,Simple allocation,1796,Memory allocation,similar,embedding,0.9981356859207153,
2154,Simple allocation,2023,Optional Distribution,similar,embedding,0.9951521158218384,
2154,Simple allocation,2077,cyclic allocation,similar,embedding,0.9949103593826294,
2154,Simple allocation,2074,default allocation method,similar,embedding,0.9942689538002014,
2154,Simple allocation,1384,Distribution packages,similar,embedding,0.9942642450332642,
2154,Simple allocation,2170,cyclic distribution,similar,embedding,0.9935089945793152,
2154,Simple allocation,2095,optional Step,similar,embedding,0.993431568145752,
2154,Simple allocation,2202,cyclic distribution method,similar,embedding,0.99237060546875,
2154,Simple allocation,2191,default distribution method,similar,embedding,0.9922841787338257,
2154,Simple allocation,2171,cyclic,similar,embedding,0.9916859269142151,
2155,default partition,129,default,similar,embedding,0.9932947754859924,
2155,default partition,1752,hostA DEFAULT DEFAULT,similar,embedding,0.9931851029396057,
2155,default partition,298,default collation,similar,embedding,0.9927303194999695,
2155,default partition,216,partition,similar,embedding,0.9926701784133911,
2155,default partition,74,Slurm plugins,similar,embedding,0.9910485744476318,
2155,default partition,2016,CPU Management User,similar,embedding,0.9906202554702759,
2155,default partition,604,Default wckey,similar,embedding,0.9904446601867676,
2155,default partition,637,Slurm accounting,similar,embedding,0.9904060959815979,
2155,default partition,348,default behavior,similar,embedding,0.9903237819671631,
2155,default partition,578,specific partitions,similar,embedding,0.9900380373001099,
2156,SelectType configuration options,2152,linear configuration option,similar,embedding,0.9994718432426453,
2156,SelectType configuration options,2210,SelectTypeParameters configuration option,similar,embedding,0.999167799949646,
2156,SelectType configuration options,2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,similar,embedding,0.9987420439720154,
2156,SelectType configuration options,2205,CR_CORE_DEFAULT_DIST_BLOCK configuration option specifies,similar,embedding,0.9987419843673706,
2156,SelectType configuration options,2211,TaskPlugin configuration option,similar,embedding,0.9987244606018066,
2156,SelectType configuration options,479,relevant configuration options,similar,embedding,0.998196005821228,
2156,SelectType configuration options,2187,CR_CPU configuration option,similar,embedding,0.9979801177978516,
2156,SelectType configuration options,2019,configuration options,similar,embedding,0.9971648454666138,
2156,SelectType configuration options,2037,slurm.conf options,similar,embedding,0.9968975782394409,
2156,SelectType configuration options,231,mysql_config option,similar,embedding,0.9966855049133301,
2157,possible pattern,273,tables,similar,embedding,0.9953924417495728,
2157,possible pattern,477,table sizes,similar,embedding,0.9948985576629639,
2157,possible pattern,299,table columns,similar,embedding,0.9948922395706177,
2157,possible pattern,791,conditions,similar,embedding,0.9930729269981384,
2157,possible pattern,297,SHOW TABLE STATUS,similar,embedding,0.9929006099700928,
2157,possible pattern,899,scheduling conditions,similar,embedding,0.9914059638977051,
2157,possible pattern,771,typical cases,similar,embedding,0.9913181066513062,
2157,possible pattern,262,SHOW VARIABLES,similar,embedding,0.990408182144165,
2157,possible pattern,689,average memory peaks,similar,embedding,0.9902983903884888,
2157,possible pattern,625,modify example,similar,embedding,0.9902684688568115,
2159,balanced allocation,2021,Allocation,similar,embedding,0.9999999403953552,
2159,balanced allocation,2080,allocation methods,similar,embedding,0.9964689612388611,
2159,balanced allocation,2075,block allocation,similar,embedding,0.9949194192886353,
2159,balanced allocation,2195,block allocation method,similar,embedding,0.9927299618721008,
2159,balanced allocation,2199,block allocation method CPU,similar,embedding,0.9922795295715332,
2159,balanced allocation,2115,whole node allocation,similar,embedding,0.992106556892395,
2159,balanced allocation,2077,cyclic allocation,similar,embedding,0.9899595975875854,
2159,balanced allocation,2022,Distribution,similar,embedding,0.9888586401939392,
2159,balanced allocation,2175,plane distribution,similar,embedding,0.9888586401939392,
2159,balanced allocation,2197,block distribution method,similar,embedding,0.9873523712158203,
2160,unique CPUs,2081,specific CPUs,similar,embedding,0.9995831251144409,
2160,unique CPUs,837,CPU factor,similar,embedding,0.9995801448822021,
2160,unique CPUs,2183,oversubscribe CPUs,similar,embedding,0.9989472031593323,
2160,unique CPUs,2118,CPU usage,similar,embedding,0.9986476302146912,
2160,unique CPUs,2128,hardware CPU ids,similar,embedding,0.9974795579910278,
2160,unique CPUs,2127,Slurm abstract CPU ids,similar,embedding,0.9974079132080078,
2160,unique CPUs,2043,logical CPUs,similar,embedding,0.9970703125,
2160,unique CPUs,2137,physical CPU layout,similar,embedding,0.9964112639427185,
2160,unique CPUs,2196,Distribute,similar,embedding,0.9958627223968506,
2160,unique CPUs,2100,task affinity,similar,embedding,0.9952629804611206,
2162,resource fragmentation,1517,critical resources,similar,embedding,0.9993550181388855,
2162,resource fragmentation,868,Static resources,similar,embedding,0.9992765784263611,
2162,resource fragmentation,845,resource availability,similar,embedding,0.9992393255233765,
2162,resource fragmentation,2087,resource sharing,similar,embedding,0.9991694092750549,
2162,resource fragmentation,895,resource consumers,similar,embedding,0.9991381168365479,
2162,resource fragmentation,1302,necessary resources,similar,embedding,0.9987753629684448,
2162,resource fragmentation,999,specific resources,similar,embedding,0.9986727237701416,
2162,resource fragmentation,10,resource usage,similar,embedding,0.9985202550888062,
2162,resource fragmentation,1548,resource map,similar,embedding,0.99812912940979,
2162,resource fragmentation,1418,mem RESOURCES REXPRI,similar,embedding,0.9980727434158325,
2163,Allocate CPUs,2203,Allocate,similar,embedding,0.9988025426864624,
2163,Allocate CPUs,650,cpu,similar,embedding,0.9987133145332336,
2163,Allocate CPUs,2069,Suballocates CPUs,similar,embedding,0.9987133145332336,
2163,Allocate CPUs,2136,CPU Numbering,similar,embedding,0.9987133145332336,
2163,Allocate CPUs,2165,unallocated CPUs,similar,embedding,0.9987133145332336,
2163,Allocate CPUs,2139,CPU numbers,similar,embedding,0.9934579133987427,
2163,Allocate CPUs,2194,Allocate cores,similar,embedding,0.9924200177192688,
2163,Allocate CPUs,13,tasks,similar,embedding,0.9909303188323975,
2163,Allocate CPUs,691,outlier task,similar,embedding,0.9909303188323975,
2163,Allocate CPUs,2073,CPU allocation,similar,embedding,0.9893816709518433,
2164,fragmentation,61,availability,similar,embedding,0.9972186088562012,
2164,fragmentation,487,day,similar,embedding,0.9971110224723816,
2164,fragmentation,824,Intel_EM64 T,similar,embedding,0.9970689415931702,
2164,fragmentation,1859,second definition,similar,embedding,0.9970400929450989,
2164,fragmentation,851,Total resident memory usage,similar,embedding,0.9969459772109985,
2164,fragmentation,852,Total virtual memory usage,similar,embedding,0.9969459772109985,
2164,fragmentation,482,form,similar,embedding,0.9965385794639587,
2164,fragmentation,210,Build,similar,embedding,0.9965369701385498,
2164,fragmentation,2138,actual hardware,similar,embedding,0.9965355396270752,
2164,fragmentation,306,insensitive collation,similar,embedding,0.9965002536773682,
2165,unallocated CPUs,650,cpu,similar,embedding,0.9999998807907104,
2165,unallocated CPUs,2069,Suballocates CPUs,similar,embedding,0.9999998807907104,
2165,unallocated CPUs,2136,CPU Numbering,similar,embedding,0.9999998807907104,
2165,unallocated CPUs,2163,Allocate CPUs,similar,embedding,0.9987133145332336,
2165,unallocated CPUs,2203,Allocate,similar,embedding,0.9950363636016846,
2165,unallocated CPUs,13,tasks,similar,embedding,0.9912146329879761,
2165,unallocated CPUs,691,outlier task,similar,embedding,0.9912146329879761,
2165,unallocated CPUs,2139,CPU numbers,similar,embedding,0.99118971824646,
2165,unallocated CPUs,2073,CPU allocation,similar,embedding,0.9909465909004211,
2165,unallocated CPUs,2194,Allocate cores,similar,embedding,0.9884181022644043,
2166,CR_CORE_DEFAULT_DIST_BLOCK,2047,OverSubscribe,similar,embedding,0.9970946311950684,
2166,CR_CORE_DEFAULT_DIST_BLOCK,33,cgroup,similar,embedding,0.9970355033874512,
2166,CR_CORE_DEFAULT_DIST_BLOCK,2150,cons_tres plugin,similar,embedding,0.9968308210372925,
2166,CR_CORE_DEFAULT_DIST_BLOCK,1237,ut pg io ls,similar,embedding,0.9968169927597046,
2166,CR_CORE_DEFAULT_DIST_BLOCK,140,normal MUNGE configuration,similar,embedding,0.9967925548553467,
2166,CR_CORE_DEFAULT_DIST_BLOCK,305,_ ci suffix,similar,embedding,0.9967920184135437,
2166,CR_CORE_DEFAULT_DIST_BLOCK,551,description,similar,embedding,0.996781587600708,
2166,CR_CORE_DEFAULT_DIST_BLOCK,584,Description Description,similar,embedding,0.996781587600708,
2166,CR_CORE_DEFAULT_DIST_BLOCK,482,form,similar,embedding,0.9966385960578918,
2166,CR_CORE_DEFAULT_DIST_BLOCK,145,second key,similar,embedding,0.9965188503265381,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,2205,CR_CORE_DEFAULT_DIST_BLOCK configuration option specifies,similar,embedding,1.0,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,2211,TaskPlugin configuration option,similar,embedding,0.9997641444206238,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,479,relevant configuration options,similar,embedding,0.9997129440307617,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,2187,CR_CPU configuration option,similar,embedding,0.9996427893638611,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,2210,SelectTypeParameters configuration option,similar,embedding,0.9994750022888184,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,2019,configuration options,similar,embedding,0.9987534284591675,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,2156,SelectType configuration options,similar,embedding,0.9987420439720154,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,2152,linear configuration option,similar,embedding,0.9987128376960754,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,2037,slurm.conf options,similar,embedding,0.9981520175933838,
2168,configuration option CR_CORE_DEFAULT_DIST_BLOCK,481,Purge options,similar,embedding,0.9977169036865234,
2169,methods,2216,block method,similar,embedding,0.9992657899856567,
2169,methods,2197,block distribution method,similar,embedding,0.9992328882217407,
2169,methods,2195,block allocation method,similar,embedding,0.9984992742538452,
2169,methods,2202,cyclic distribution method,similar,embedding,0.9984694123268127,
2169,methods,2176,blocks,similar,embedding,0.9971100687980652,
2169,methods,2075,block allocation,similar,embedding,0.9966127872467041,
2169,methods,2077,cyclic allocation,similar,embedding,0.9965896606445312,
2169,methods,2080,allocation methods,similar,embedding,0.9965864419937134,
2169,methods,2170,cyclic distribution,similar,embedding,0.9964725375175476,
2169,methods,2022,Distribution,similar,embedding,0.9936427474021912,
2170,cyclic distribution,2202,cyclic distribution method,similar,embedding,0.9995886087417603,
2170,cyclic distribution,2197,block distribution method,similar,embedding,0.99805748462677,
2170,cyclic distribution,2216,block method,similar,embedding,0.9974378943443298,
2170,cyclic distribution,2077,cyclic allocation,similar,embedding,0.997092604637146,
2170,cyclic distribution,2176,blocks,similar,embedding,0.9969578981399536,
2170,cyclic distribution,2169,methods,similar,embedding,0.9964725375175476,
2170,cyclic distribution,2023,Optional Distribution,similar,embedding,0.9960646629333496,
2170,cyclic distribution,2195,block allocation method,similar,embedding,0.9953662157058716,
2170,cyclic distribution,2191,default distribution method,similar,embedding,0.9949771165847778,
2170,cyclic distribution,1384,Distribution packages,similar,embedding,0.9949730038642883,
2171,cyclic,2204,block --cpu,similar,embedding,0.9967330098152161,
2171,cyclic,2190,Allocated CPUs,similar,embedding,0.9966627955436707,
2171,cyclic,2032,threads,similar,embedding,0.9960595369338989,
2171,cyclic,157,local domain socket,similar,embedding,0.9960408210754395,
2171,cyclic,383,authentication method,similar,embedding,0.9953720569610596,
2171,cyclic,2086,overcommitment,similar,embedding,0.9953304529190063,
2171,cyclic,156,distinct local domain sockets,similar,embedding,0.9948572516441345,
2171,cyclic,2038,Step 1slurm.conf parameterPossible valuesDescription,similar,embedding,0.9941369891166687,
2171,cyclic,2089,Step 3slurm.conf parameterPossible valuesDescription,similar,embedding,0.9941369891166687,
2171,cyclic,435,MySQL connection i d,similar,embedding,0.9937311410903931,
2172,cyclic option,2206,block option,similar,embedding,0.9975572824478149,
2172,cyclic option,2180,n0 srun options,similar,embedding,0.9922686815261841,
2172,cyclic option,2153,srun option,similar,embedding,0.9900917410850525,
2172,cyclic option,2058,additional options,similar,embedding,0.9882180094718933,
2172,cyclic option,2064,Step 1Command line optionPossible valuesDescription,similar,embedding,0.9882161617279053,
2172,cyclic option,2084,Step 2Command line optionPossible valuesDescription,similar,embedding,0.9882161617279053,
2172,cyclic option,2092,Step 3Command line optionPossible valuesDescription,similar,embedding,0.9882161617279053,
2172,cyclic option,2109,Step 4Command line optionPossible valuesDescription,similar,embedding,0.9882161617279053,
2172,cyclic option,2036,select plugin,similar,embedding,0.987708330154419,
