term_id,term,doc_id,chunk_id,freq_total
1383,pim.log.host_name,doc_7ceb,doc_7ceb_chunk_0049,1
1384,mbatchd.log.management_host,doc_7ceb,doc_7ceb_chunk_0049,1
1385,mbschd.log.management_host,doc_7ceb,doc_7ceb_chunk_0049,1
1386,sbatchd.log.management_host,doc_7ceb,doc_7ceb_chunk_0049,1
1387,vemkd.log.management_host,doc_7ceb,doc_7ceb_chunk_0049,1
1388,troubleshoot LSF problems,doc_7ceb,doc_7ceb_chunk_0049,1
1389,general troubleshooting steps,doc_7ceb,doc_7ceb_chunk_0049,1
1396,lsf daemons,doc_7ceb,doc_7ceb_chunk_0050,1
1397,lsf error logs,doc_7ceb,doc_7ceb_chunk_0050,1
1401,LSF_MASTER_LIST,doc_7ceb,doc_7ceb_chunk_0050,3
1408,/etc,doc_7ceb,doc_7ceb_chunk_0051,1
1409,csrhc.lsf,doc_7ceb,doc_7ceb_chunk_0051,1
1411,Setting up the LSF environment,doc_7ceb,doc_7ceb_chunk_0051,1
1412,symbolic link,doc_7ceb,doc_7ceb_chunk_0051,2
1413,/etc/lsf.conf,doc_7ceb,doc_7ceb_chunk_0051,1
1414,LSF LIM daemon,doc_7ceb,doc_7ceb_chunk_0051,1
1415,LIM dies quietly,doc_7ceb,doc_7ceb_chunk_0051,2
1416,LIM configuration files,doc_7ceb,doc_7ceb_chunk_0051,1
1417,lsadmin ckconﬁg -v,doc_7ceb,doc_7ceb_chunk_0051,1
1419,Communication time out,doc_7ceb,doc_7ceb_chunk_0051,1
1420,LIM initialization,doc_7ceb,doc_7ceb_chunk_0051,1
1421,LIM communication,doc_7ceb,doc_7ceb_chunk_0051,1
1424,LSF_SERVER_HOSTS,doc_7ceb,doc_7ceb_chunk_0052,1
1430,management host LIM,doc_7ceb,doc_7ceb_chunk_0052,3
1431,/etc/hosts,doc_7ceb,doc_7ceb_chunk_0052,3
1432,loopback IP address,doc_7ceb,doc_7ceb_chunk_0052,1
1435,IPv6,doc_7ceb,doc_7ceb_chunk_0053,1
1437,ipv6-localhost,doc_7ceb,doc_7ceb_chunk_0053,1
1438,ipv6-loopback,doc_7ceb,doc_7ceb_chunk_0053,1
1439,ipv6-localnet,doc_7ceb,doc_7ceb_chunk_0053,1
1440,ipv6-mcastprefix,doc_7ceb,doc_7ceb_chunk_0053,1
1441,ipv6-allnodes,doc_7ceb,doc_7ceb_chunk_0053,1
1442,ipv6-allrouters,doc_7ceb,doc_7ceb_chunk_0053,1
1443,ipv6-allhosts,doc_7ceb,doc_7ceb_chunk_0053,1
1444,User permission denied,doc_7ceb,doc_7ceb_chunk_0053,2
1445,RES error log,doc_7ceb,doc_7ceb_chunk_0053,1
1446,LSF_AUTH,doc_7ceb,doc_7ceb_chunk_0053,2
1448,inetd daemon,doc_7ceb,doc_7ceb_chunk_0053,1
1450,chmod 4755,doc_7ceb,doc_7ceb_chunk_0053,1
1451,NFS-mounted file system,doc_7ceb,doc_7ceb_chunk_0053,1
1452,Inconsistent host names,doc_7ceb,doc_7ceb_chunk_0054,1
1454,/etc/hosts.equiv,doc_7ceb,doc_7ceb_chunk_0054,1
1455,LSF_USE_HOSTEQUIV,doc_7ceb,doc_7ceb_chunk_0054,2
1457,client host,doc_7ceb,doc_7ceb_chunk_0054,1
1458,Windows hosts,doc_7ceb,doc_7ceb_chunk_0054,1
1459,lspasswd,doc_7ceb,doc_7ceb_chunk_0054,1
1460,passwords,doc_7ceb,doc_7ceb_chunk_0054,1
1462,shared file system environment,doc_7ceb,doc_7ceb_chunk_0054,1
1463,non-uniform file name space,doc_7ceb,doc_7ceb_chunk_0054,1
1464,remote host,doc_7ceb,doc_7ceb_chunk_0054,1
1465,symbolic links,doc_7ceb,doc_7ceb_chunk_0054,1
1466,automount,doc_7ceb,doc_7ceb_chunk_0054,1
1467,NIS,doc_7ceb,doc_7ceb_chunk_0054,2
1473,conﬁguration,doc_7ceb,doc_7ceb_chunk_0055,1
1474,LSF batch daemons,doc_7ceb,doc_7ceb_chunk_0055,1
1477,error logs,doc_7ceb,doc_7ceb_chunk_0055,1
1478,badmin ckconﬁg command,doc_7ceb,doc_7ceb_chunk_0055,1
1479,LSF administrator mailbox,doc_7ceb,doc_7ceb_chunk_0055,1
1480,sbatchd starts,doc_7ceb,doc_7ceb_chunk_0055,1
1481,mbatchd does not,doc_7ceb,doc_7ceb_chunk_0055,1
1484,lim dies quietly,doc_7ceb,doc_7ceb_chunk_0055,1
1485,lim communication times out,doc_7ceb,doc_7ceb_chunk_0055,1
1486,Management host LIM is down,doc_7ceb,doc_7ceb_chunk_0055,2
1488,LIM problems,doc_7ceb,doc_7ceb_chunk_0055,1
1491,LIM communication times out,doc_7ceb,doc_7ceb_chunk_0056,1
1493,services,doc_7ceb,doc_7ceb_chunk_0056,1
1494,registered properly,doc_7ceb,doc_7ceb_chunk_0056,1
1495,orphaned job processes,doc_7ceb,doc_7ceb_chunk_0056,1
1497,process groups,doc_7ceb,doc_7ceb_chunk_0056,1
1499,fork,doc_7ceb,doc_7ceb_chunk_0056,1
1500,child,doc_7ceb,doc_7ceb_chunk_0056,1
1502,process ID (PPID),doc_7ceb,doc_7ceb_chunk_0056,1
1504,job RES,doc_7ceb,doc_7ceb_chunk_0056,1
1505,root process group,doc_7ceb,doc_7ceb_chunk_0056,1
1506,new process group,doc_7ceb,doc_7ceb_chunk_0056,1
1507,prevention,doc_7ceb,doc_7ceb_chunk_0056,1
1508,daemonizes,doc_7ceb,doc_7ceb_chunk_0056,1
1515,HostGroup,doc_7ceb,doc_7ceb_chunk_0057,1
1516,HostPartition,doc_7ceb,doc_7ceb_chunk_0057,1
1517,lsb.hosts file,doc_7ceb,doc_7ceb_chunk_0057,1
1518,HostSection,doc_7ceb,doc_7ceb_chunk_0057,1
1519,HOSTS definition,doc_7ceb,doc_7ceb_chunk_0057,1
1525,UNKNOWN host,doc_7ceb,doc_7ceb_chunk_0057,1
1531,cpuf,doc_7ceb,doc_7ceb_chunk_0057,3
1532,ncpus,doc_7ceb,doc_7ceb_chunk_0057,3
1533,maxmem,doc_7ceb,doc_7ceb_chunk_0057,3
1534,maxswp,doc_7ceb,doc_7ceb_chunk_0057,3
1544,RESOURCES,doc_7ceb,doc_7ceb_chunk_0058,2
1545,hostA,doc_7ceb,doc_7ceb_chunk_0058,1
1546,UNKNOWN,doc_7ceb,doc_7ceb_chunk_0058,1
1547,Ultra2,doc_7ceb,doc_7ceb_chunk_0058,1
1551,lsf,doc_7ceb,doc_7ceb_chunk_0058,1
1554,ego,doc_7ceb,doc_7ceb_chunk_0058,1
1555,ego start,doc_7ceb,doc_7ceb_chunk_0058,1
1557,rsh,doc_7ceb,doc_7ceb_chunk_0058,1
1560,binary incompatibility,doc_7ceb,doc_7ceb_chunk_0058,2
1561,job migration,doc_7ceb,doc_7ceb_chunk_0058,1
1574,CPU factors,doc_7ceb,doc_7ceb_chunk_0059,1
1575,efﬁcient,doc_7ceb,doc_7ceb_chunk_0059,1
1577,lshosts command,doc_7ceb,doc_7ceb_chunk_0059,1
1578,Host Type,doc_7ceb,doc_7ceb_chunk_0059,2
1579,Host Architecture,doc_7ceb,doc_7ceb_chunk_0059,2
1580,Total NUMA Nodes,doc_7ceb,doc_7ceb_chunk_0059,2
1581,Total Processors,doc_7ceb,doc_7ceb_chunk_0059,2
1582,Total Cores,doc_7ceb,doc_7ceb_chunk_0059,2
1583,Total Threads,doc_7ceb,doc_7ceb_chunk_0059,2
1584,Matched Type,doc_7ceb,doc_7ceb_chunk_0059,2
1585,Matched Architecture,doc_7ceb,doc_7ceb_chunk_0059,2
1586,Matched Model,doc_7ceb,doc_7ceb_chunk_0059,2
1587,CPU Factor,doc_7ceb,doc_7ceb_chunk_0059,2
1589,lim -t,doc_7ceb,doc_7ceb_chunk_0060,1
1591,NTX64,doc_7ceb,doc_7ceb_chunk_0060,1
1603,HostType,doc_7ceb,doc_7ceb_chunk_0060,3
1604,TYPENAME,doc_7ceb,doc_7ceb_chunk_0060,1
1605,CRAYJ,doc_7ceb,doc_7ceb_chunk_0060,1
1606,HostModel,doc_7ceb,doc_7ceb_chunk_0060,3
1607,MODELNAME,doc_7ceb,doc_7ceb_chunk_0060,1
1608,CPUFACTOR,doc_7ceb,doc_7ceb_chunk_0060,1
1609,ARCHITECTURE,doc_7ceb,doc_7ceb_chunk_0060,1
1615,NTP,doc_7ceb,doc_7ceb_chunk_0061,1
1616,Network Time Protocol,doc_7ceb,doc_7ceb_chunk_0061,1
1617,b* commands,doc_7ceb,doc_7ceb_chunk_0061,1
1618,eauth,doc_7ceb,doc_7ceb_chunk_0061,1
1619,token,doc_7ceb,doc_7ceb_chunk_0061,1
1620,timestamp,doc_7ceb,doc_7ceb_chunk_0061,1
1623,badmin ckconfig,doc_7ceb,doc_7ceb_chunk_0061,1
1624,general errors,doc_7ceb,doc_7ceb_chunk_0061,1
1625,can't open file,doc_7ceb,doc_7ceb_chunk_0061,1
1626,error,doc_7ceb,doc_7ceb_chunk_0061,2
1627,file permissions,doc_7ceb,doc_7ceb_chunk_0061,1
1628,missing files,doc_7ceb,doc_7ceb_chunk_0061,1
1629,lsf.conf file,doc_7ceb,doc_7ceb_chunk_0061,1
1630,path names,doc_7ceb,doc_7ceb_chunk_0061,1
1633,file(line),doc_7ceb,doc_7ceb_chunk_0061,1
1634,malloc failed,doc_7ceb,doc_7ceb_chunk_0061,1
1635,memory allocation,doc_7ceb,doc_7ceb_chunk_0061,1
1637,swap space,doc_7ceb,doc_7ceb_chunk_0061,1
1638,auth_user,doc_7ceb,doc_7ceb_chunk_0061,2
1639,getservbyname,doc_7ceb,doc_7ceb_chunk_0061,1
1640,ident/tcp,doc_7ceb,doc_7ceb_chunk_0061,1
1641,services database,doc_7ceb,doc_7ceb_chunk_0061,1
1643,ident,doc_7ceb,doc_7ceb_chunk_0062,1
1645,inetd.conf,doc_7ceb,doc_7ceb_chunk_0062,1
1646,identd,doc_7ceb,doc_7ceb_chunk_0062,1
1648,port_number,doc_7ceb,doc_7ceb_chunk_0062,1
1649,setuid,doc_7ceb,doc_7ceb_chunk_0062,1
1651,/etc/host.equiv,doc_7ceb,doc_7ceb_chunk_0062,1
1652,.rhosts,doc_7ceb,doc_7ceb_chunk_0062,1
1653,init_AcceptSock,doc_7ceb,doc_7ceb_chunk_0062,1
1655,res/tcp,doc_7ceb,doc_7ceb_chunk_0062,1
1657,lim/udp,doc_7ceb,doc_7ceb_chunk_0062,1
1658,LSF Guide,doc_7ceb,doc_7ceb_chunk_0062,2
1659,get_ports,doc_7ceb,doc_7ceb_chunk_0062,1
1662,serv,doc_7ceb,doc_7ceb_chunk_0063,1
1663,daemon,doc_7ceb,doc_7ceb_chunk_0063,2
1664,RES,doc_7ceb,doc_7ceb_chunk_0063,2
1667,section name,doc_7ceb,doc_7ceb_chunk_0063,1
1668,section,doc_7ceb,doc_7ceb_chunk_0063,1
1669,keyword,doc_7ceb,doc_7ceb_chunk_0063,1
1670,Premature EOF,doc_7ceb,doc_7ceb_chunk_0063,1
1671,values,doc_7ceb,doc_7ceb_chunk_0063,1
1672,keys,doc_7ceb,doc_7ceb_chunk_0063,1
1681,file,doc_7ceb,doc_7ceb_chunk_0064,1
1682,index,doc_7ceb,doc_7ceb_chunk_0064,1
1684,cpuFactor,doc_7ceb,doc_7ceb_chunk_0064,1
1685,maximum,doc_7ceb,doc_7ceb_chunk_0064,1
1686,length,doc_7ceb,doc_7ceb_chunk_0064,1
1687,character,doc_7ceb,doc_7ceb_chunk_0064,1
1688,reserved,doc_7ceb,doc_7ceb_chunk_0064,1
1689,previously defined,doc_7ceb,doc_7ceb_chunk_0064,1
1690,illegal character,doc_7ceb,doc_7ceb_chunk_0064,2
1691,resource,doc_7ceb,doc_7ceb_chunk_0065,1
1696,myhostname,doc_7ceb,doc_7ceb_chunk_0065,1
1697,Gethostbyaddr_,doc_7ceb,doc_7ceb_chunk_0065,1
1698,request,doc_7ceb,doc_7ceb_chunk_0065,2
1699,unknown host,doc_7ceb,doc_7ceb_chunk_0065,1
1703,reconfigure,doc_7ceb,doc_7ceb_chunk_0065,1
1711,saveIndx,doc_7ceb,doc_7ceb_chunk_0065,2
1716,num,doc_7ceb,doc_7ceb_chunk_0066,1
1718,REX,doc_7ceb,doc_7ceb_chunk_0066,1
1720,uid,doc_7ceb,doc_7ceb_chunk_0066,1
1721,doacceptconn,doc_7ceb,doc_7ceb_chunk_0066,1
1722,username,doc_7ceb,doc_7ceb_chunk_0066,1
1725,authRequest,doc_7ceb,doc_7ceb_chunk_0066,1
1726,clname,doc_7ceb,doc_7ceb_chunk_0066,1
1727,clhost,doc_7ceb,doc_7ceb_chunk_0066,1
1728,lname,doc_7ceb,doc_7ceb_chunk_0066,1
1729,resControl,doc_7ceb,doc_7ceb_chunk_0066,1
1730,respath,doc_7ceb,doc_7ceb_chunk_0066,1
1731,X_OK,doc_7ceb,doc_7ceb_chunk_0066,1
1734,jobId,doc_7ceb,doc_7ceb_chunk_0066,2
1735,renewJob,doc_7ceb,doc_7ceb_chunk_0066,2
1742,logJobInfo_,doc_7ceb,doc_7ceb_chunk_0067,1
1743,logdir,doc_7ceb,doc_7ceb_chunk_0067,1
1744,info,doc_7ceb,doc_7ceb_chunk_0067,1
1745,jobfile,doc_7ceb,doc_7ceb_chunk_0067,1
1746,data,doc_7ceb,doc_7ceb_chunk_0067,1
1747,pos,doc_7ceb,doc_7ceb_chunk_0067,1
1748,rmLogJobInfo,doc_7ceb,doc_7ceb_chunk_0067,1
1750,lost_and_found,doc_7ceb,doc_7ceb_chunk_0067,1
1751,replay_startjob,doc_7ceb,doc_7ceb_chunk_0067,1
1753,host_name,doc_7ceb,doc_7ceb_chunk_0067,1
1754,host_addr,doc_7ceb,doc_7ceb_chunk_0067,1
1755,do_restartReq,doc_7ceb,doc_7ceb_chunk_0067,1
1758,LSF command messages,doc_7ceb,doc_7ceb_chunk_0067,1
1759,LSF_LIM_API_NTRIES,doc_7ceb,doc_7ceb_chunk_0067,2
1763,EGO,doc_7ceb,doc_7ceb_chunk_0068,3
1764,LSF_LIM_API_NTRIES parameter,doc_7ceb,doc_7ceb_chunk_0068,1
1765,LSB_API_VERBOSE,doc_7ceb,doc_7ceb_chunk_0068,1
1768,connect() system call,doc_7ceb,doc_7ceb_chunk_0068,1
1769,LSB_MBD_PORT,doc_7ceb,doc_7ceb_chunk_0068,1
1770,LSB_QUERY_PORT,doc_7ceb,doc_7ceb_chunk_0068,1
1771,LSF is down,doc_7ceb,doc_7ceb_chunk_0068,1
1772,LSF batch commands,doc_7ceb,doc_7ceb_chunk_0068,1
1773,batch command client messages,doc_7ceb,doc_7ceb_chunk_0068,1
1774,point of failure,doc_7ceb,doc_7ceb_chunk_0068,1
1775,possible reason,doc_7ceb,doc_7ceb_chunk_0068,1
1776,Error message output,doc_7ceb,doc_7ceb_chunk_0068,1
1777,Establishing a connection with the mbatchd daemon,doc_7ceb,doc_7ceb_chunk_0068,1
1778,mbatchd daemon is too busy,doc_7ceb,doc_7ceb_chunk_0068,1
1779,mbatchd daemon is down,doc_7ceb,doc_7ceb_chunk_0068,1
1780,no process is listening,doc_7ceb,doc_7ceb_chunk_0068,1
1781,cannot communicate with the mbatchd daemon,doc_7ceb,doc_7ceb_chunk_0068,1
1784,connect,doc_7ceb,doc_7ceb_chunk_0069,1
1785,socket,doc_7ceb,doc_7ceb_chunk_0069,6
1786,system call,doc_7ceb,doc_7ceb_chunk_0069,1
1787,client side,doc_7ceb,doc_7ceb_chunk_0069,1
1789,send/receive handshake message,doc_7ceb,doc_7ceb_chunk_0069,1
1790,mbatchd busy,doc_7ceb,doc_7ceb_chunk_0069,1
1791,client times out,doc_7ceb,doc_7ceb_chunk_0069,1
1793,read()/write(),doc_7ceb,doc_7ceb_chunk_0069,1
1794,internal library error,doc_7ceb,doc_7ceb_chunk_0069,1
1795,EGO command messages,doc_7ceb,doc_7ceb_chunk_0069,1
1796,egosh command,doc_7ceb,doc_7ceb_chunk_0069,1
1797,LSF_ENABLE_EGO,doc_7ceb,doc_7ceb_chunk_0069,2
1800,vemkd daemon,doc_7ceb,doc_7ceb_chunk_0069,2
1802,command messages,doc_7ceb,doc_7ceb_chunk_0070,1
1808,vemkd,doc_7ceb,doc_7ceb_chunk_0070,1
1810,fix pack level,doc_84a2,doc_84a2_chunk_0001,1
1811,LSF_ENVDIR_old,doc_84a2,doc_84a2_chunk_0001,1
1812,LSF_ENVDIR_new,doc_84a2,doc_84a2_chunk_0001,1
1813,ego.cluster,doc_84a2,doc_84a2_chunk_0001,1
1814,ego.shared,doc_84a2,doc_84a2_chunk_0001,1
1816,passwd.lsfuser,doc_84a2,doc_84a2_chunk_0001,1
1817,LSB_CONFDIR_old,doc_84a2,doc_84a2_chunk_0001,1
1818,LSB_CONFDIR_new,doc_84a2,doc_84a2_chunk_0001,1
1819,configdir,doc_84a2,doc_84a2_chunk_0001,2
1820,batch configuration files,doc_84a2,doc_84a2_chunk_0001,1
1822,directory structure changes,doc_84a2,doc_84a2_chunk_0001,1
1826,LSB_SHAREDIR,doc_84a2,doc_84a2_chunk_0002,1
1828,EGO consumer tree,doc_84a2,doc_84a2_chunk_0002,1
1829,EGO resource group,doc_84a2,doc_84a2_chunk_0002,1
1830,EGO users,doc_84a2,doc_84a2_chunk_0002,1
1831,EGO XML configuration files,doc_84a2,doc_84a2_chunk_0002,1
1832,EGO_CONFDIR,doc_84a2,doc_84a2_chunk_0002,1
1833,EGO password file,doc_84a2,doc_84a2_chunk_0002,1
1834,EGO_WORKDIR,doc_84a2,doc_84a2_chunk_0002,1
1835,lsfstartup,doc_84a2,doc_84a2_chunk_0002,1
1837,activate,doc_84a2,doc_84a2_chunk_0002,1
1838,original cluster,doc_84a2,doc_84a2_chunk_0002,1
1840,qact,doc_84a2,doc_84a2_chunk_0003,1
1843,Run,doc_84a2,doc_84a2_chunk_0003,1
1844,monitor,doc_84a2,doc_84a2_chunk_0003,1
1845,control,doc_84a2,doc_84a2_chunk_0003,1
1846,jobs,doc_84a2,doc_84a2_chunk_0003,2
1847,submitted,doc_84a2,doc_84a2_chunk_0003,1
1848,LSF.Run,doc_84a2,doc_84a2_chunk_0003,1
1849,Working with jobs,doc_84a2,doc_84a2_chunk_0003,1
1850,Monitoring jobs,doc_84a2,doc_84a2_chunk_0003,1
1853,working,doc_84a2,doc_84a2_chunk_0004,1
1854,monitoring,doc_84a2,doc_84a2_chunk_0004,1
1856,CPU Management,doc_d9be,doc_d9be_chunk_0001,1
1857,User,doc_d9be,doc_d9be_chunk_0001,1
1858,Administrator,doc_d9be,doc_d9be_chunk_0001,1
1859,Step 1,doc_d9be,doc_d9be_chunk_0001,1
1860,Selection of Nodes,doc_d9be,doc_d9be_chunk_0001,1
1862,select plugin,doc_d9be,doc_d9be_chunk_0001,2
1863,SelectType,doc_d9be,doc_d9be_chunk_0001,10
1864,select/linear,doc_d9be,doc_d9be_chunk_0001,2
1865,select/cons_tres,doc_d9be,doc_d9be_chunk_0001,1
1866,SelectTypeParameters,doc_d9be,doc_d9be_chunk_0001,7
1868,NodeName,doc_d9be,doc_d9be_chunk_0001,2
1869,PartitionName,doc_d9be,doc_d9be_chunk_0001,3
1872,Nodes,doc_d9be,doc_d9be_chunk_0002,3
1873,OverSubscribe,doc_d9be,doc_d9be_chunk_0002,5
1874,MaxNodes,doc_d9be,doc_d9be_chunk_0002,2
1875,SlurmdParameters,doc_d9be,doc_d9be_chunk_0002,3
1876,config_overrides,doc_d9be,doc_d9be_chunk_0002,3
1879,CR_CPU,doc_d9be,doc_d9be_chunk_0002,3
1880,CR_CPU_Memory,doc_d9be,doc_d9be_chunk_0002,2
1881,CR_Core,doc_d9be,doc_d9be_chunk_0002,5
1882,CR_Core_Memory,doc_d9be,doc_d9be_chunk_0002,2
1883,CR_Socket,doc_d9be,doc_d9be_chunk_0002,2
1884,CR_Socket_Memory,doc_d9be,doc_d9be_chunk_0002,2
1886,salloc,doc_d9be,doc_d9be_chunk_0002,2
1887,sbatch,doc_d9be,doc_d9be_chunk_0002,2
1888,--extra-node-info,doc_d9be,doc_d9be_chunk_0002,2
1889,--constraint,doc_d9be,doc_d9be_chunk_0002,2
1890,--contiguous,doc_d9be,doc_d9be_chunk_0002,2
1891,--cores-per-socket,doc_d9be,doc_d9be_chunk_0002,2
1892,--cpus-per-task,doc_d9be,doc_d9be_chunk_0002,7
1893,--exclusive,doc_d9be,doc_d9be_chunk_0002,2
1894,--nodefile,doc_d9be,doc_d9be_chunk_0002,2
1895,--hint,doc_d9be,doc_d9be_chunk_0002,3
1896,--mincpus,doc_d9be,doc_d9be_chunk_0002,2
1897,--nodes,doc_d9be,doc_d9be_chunk_0002,8
1899,cons_tres,doc_d9be,doc_d9be_chunk_0003,2
1900,block allocation,doc_d9be,doc_d9be_chunk_0003,1
1901,cyclic allocation,doc_d9be,doc_d9be_chunk_0003,1
1907,boards,doc_d9be,doc_d9be_chunk_0003,1
1908,sockets,doc_d9be,doc_d9be_chunk_0003,1
1909,cores,doc_d9be,doc_d9be_chunk_0003,3
1910,threads,doc_d9be,doc_d9be_chunk_0003,1
1911,processors,doc_d9be,doc_d9be_chunk_0003,1
1912,logical CPUs,doc_d9be,doc_d9be_chunk_0003,2
1934,--distribution,doc_d9be,doc_d9be_chunk_0004,6
1940,--ntasks,doc_d9be,doc_d9be_chunk_0004,8
1941,--ntasks-per-core,doc_d9be,doc_d9be_chunk_0004,2
1942,Step 2,doc_d9be,doc_d9be_chunk_0004,1
1943,Step 3,doc_d9be,doc_d9be_chunk_0004,2
1949,Command line option,doc_d9be,doc_d9be_chunk_0005,1
1951,-mblock,doc_d9be,doc_d9be_chunk_0005,1
1952,cyclic,doc_d9be,doc_d9be_chunk_0005,4
1953,arbitrary,doc_d9be,doc_d9be_chunk_0005,1
1954,plane,doc_d9be,doc_d9be_chunk_0005,1
1956,--ntasks-per-socket,doc_d9be,doc_d9be_chunk_0005,1
1957,--ntasks-per-node,doc_d9be,doc_d9be_chunk_0005,3
1958,--relative,doc_d9be,doc_d9be_chunk_0005,1
1959,Step 4,doc_d9be,doc_d9be_chunk_0005,1
1960,TaskPlugins,doc_d9be,doc_d9be_chunk_0005,1
1961,cgroup.conf,doc_d9be,doc_d9be_chunk_0005,2
1962,ConstrainCores,doc_d9be,doc_d9be_chunk_0005,2
1963,--cpu-bind,doc_d9be,doc_d9be_chunk_0005,4
1964,task affinity,doc_d9be,doc_d9be_chunk_0005,3
1965,task/CPU binding,doc_d9be,doc_d9be_chunk_0005,1
1966,cpu allocation,doc_d9be,doc_d9be_chunk_0005,1
1967,cpu allocation (Step 2),doc_d9be,doc_d9be_chunk_0005,1
1968,task affinity/binding (Step 4),doc_d9be,doc_d9be_chunk_0005,1
1969,scontrol,doc_d9be,doc_d9be_chunk_0006,1
1971,option,doc_d9be,doc_d9be_chunk_0006,1
1972,--details,doc_d9be,doc_d9be_chunk_0006,1
1973,nodes,doc_d9be,doc_d9be_chunk_0006,1
1974,CPU ids,doc_d9be,doc_d9be_chunk_0006,1
1976,abstract CPU ids,doc_d9be,doc_d9be_chunk_0006,1
1977,Linux/hardware CPU ids,doc_d9be,doc_d9be_chunk_0006,1
1978,/proc/cpuinfo,doc_d9be,doc_d9be_chunk_0006,1
1979,pid,doc_d9be,doc_d9be_chunk_0006,1
1980,cat,doc_d9be,doc_d9be_chunk_0006,1
1981,grep,doc_d9be,doc_d9be_chunk_0006,1
1982,Cpus_allowed_list,doc_d9be,doc_d9be_chunk_0006,1
1984,cpu-bind,doc_d9be,doc_d9be_chunk_0006,2
1985,verbose,doc_d9be,doc_d9be_chunk_0006,1
1987,node definitions,doc_d9be,doc_d9be_chunk_0006,1
1989,physical CPUs,doc_d9be,doc_d9be_chunk_0006,1
1990,abstract CPU numbers,doc_d9be,doc_d9be_chunk_0006,1
1991,machine CPU numbers,doc_d9be,doc_d9be_chunk_0006,1
1992,Slurm Accounting,doc_d9be,doc_d9be_chunk_0007,1
1993,CPU management,doc_d9be,doc_d9be_chunk_0007,1
1994,CPU usage,doc_d9be,doc_d9be_chunk_0007,1
1997,ThreadsPerCore,doc_d9be,doc_d9be_chunk_0007,1
1998,Procs,doc_d9be,doc_d9be_chunk_0007,1
1999,State,doc_d9be,doc_d9be_chunk_0007,1
2003,Default,doc_d9be,doc_d9be_chunk_0007,1
2004,cons_tres plugin,doc_d9be,doc_d9be_chunk_0007,1
2008,tasks,doc_d9be,doc_d9be_chunk_0007,4
2010,consumable resources,doc_d9be,doc_d9be_chunk_0008,3
2012,CPUs,doc_d9be,doc_d9be_chunk_0008,4
2014,overcommitment,doc_d9be,doc_d9be_chunk_0008,1
2016,default partition,doc_d9be,doc_d9be_chunk_0008,5
2021,allocation,doc_d9be,doc_d9be_chunk_0008,4
2022,fragmentation,doc_d9be,doc_d9be_chunk_0008,1
2023,minimization,doc_d9be,doc_d9be_chunk_0008,1
2026,CR_CORE_DEFAULT_DIST_BLOCK,doc_d9be,doc_d9be_chunk_0008,4
2028,block,doc_d9be,doc_d9be_chunk_0008,3
2038,distribution,doc_d9be,doc_d9be_chunk_0009,5
2041,SelectType=select/cons_tres,doc_d9be,doc_d9be_chunk_0009,1
2042,SelectTypeParameters=CR_Core,doc_d9be,doc_d9be_chunk_0009,1
2049,plane distribution,doc_d9be,doc_d9be_chunk_0009,1
2050,plane=2,doc_d9be,doc_d9be_chunk_0009,1
2054,--nodelist,doc_d9be,doc_d9be_chunk_0010,1
2056,--oversubscribe,doc_d9be,doc_d9be_chunk_0010,2
2060,allocated CPUs,doc_d9be,doc_d9be_chunk_0010,3
2062,Node,doc_d9be,doc_d9be_chunk_0010,1
2063,nodenamen0,doc_d9be,doc_d9be_chunk_0010,1
2064,partition definition,doc_d9be,doc_d9be_chunk_0010,1
2070,CPU,doc_d9be,doc_d9be_chunk_0011,1
2076,nomultithread,doc_d9be,doc_d9be_chunk_0011,1
2078,Core,doc_d9be,doc_d9be_chunk_0011,1
2079,CPU id,doc_d9be,doc_d9be_chunk_0011,2
2082,default allocation method,doc_d9be,doc_d9be_chunk_0011,1
2085,core binding,doc_d9be,doc_d9be_chunk_0011,1
2086,srun --nodes,doc_d9be,doc_d9be_chunk_0011,1
2088,socket binding,doc_d9be,doc_d9be_chunk_0011,2
2089,socket id,doc_d9be,doc_d9be_chunk_0011,2
2090,task distribution,doc_d9be,doc_d9be_chunk_0011,1
2091,binding of tasks to CPUs,doc_d9be,doc_d9be_chunk_0011,1
2092,Nodenamen,doc_d9be,doc_d9be_chunk_0012,1
2093,Socket id,doc_d9be,doc_d9be_chunk_0012,2
2094,Allocated CPUs,doc_d9be,doc_d9be_chunk_0012,1
2095,Allocated CPU ids,doc_d9be,doc_d9be_chunk_0012,2
2096,Binding of Tasks to CPUs,doc_d9be,doc_d9be_chunk_0012,2
2098,Task ids,doc_d9be,doc_d9be_chunk_0012,1
2107,block:block,doc_d9be,doc_d9be_chunk_0012,1
2108,block:cyclic,doc_d9be,doc_d9be_chunk_0012,1
2111,binding,doc_d9be,doc_d9be_chunk_0012,3
2129,CR_CORE_BIND_TYPE,doc_d9be,doc_d9be_chunk_0013,1
2130,CR_CORE_BIND_CORES,doc_d9be,doc_d9be_chunk_0013,1
2136,cyclic:block,doc_d9be,doc_d9be_chunk_0014,1
2144,TaskPlugin,doc_d9be,doc_d9be_chunk_0014,2
2146,performance,doc_d9be,doc_d9be_chunk_0014,1
2157,Nodenames,doc_d9be,doc_d9be_chunk_0014,1
2162,cgroup,doc_d9be,doc_d9be_chunk_0015,1
2171,task/cgroup plugin,doc_d9be,doc_d9be_chunk_0015,1
2172,block method,doc_d9be,doc_d9be_chunk_0015,1
