term_id,term_text,term_lemma,length_tokens,freq_total,freq_docs,idf,tf_idf,created_at,updated_at
10988,Preemption backfill jobs,preemption backfill job,3,5,2,4.455264602932431,22.276323014662154,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10989,PREEMPT_JOBTYPE,preempt_jobtype,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10990,priority queue job,priority queue job,3,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10991,queueR,queuer,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10992,defined run limit,defined run limit,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10993,jobs queueR,job queuer,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10994,run limit resources,run limit resource,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10995,behavior LSF,behavior lsf,2,34,3,4.167582530480651,141.69780603634212,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10996,selection queue,selection queue,2,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10997,selection job,selection job,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10998,control action,control action,2,6,4,3.9444389791664403,23.66663387499864,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
10999,Control times job,control time job,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11000,grace period preemption,grace period preemption,3,7,2,4.455264602932431,31.186852220527015,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11001,lsb.queues PREEMPTION PREEMPTION,lsb.queue preemption preemption,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11002,NO_PREEMPT_RUN_TIME,no_preempt_run_time,1,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11003,run time bsub,run time bsub,3,6,2,4.455264602932431,26.731587617594585,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11004,NO_PREEMPT_F,no_preempt_f,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11005,INISH_TIMENO_PREEMPT_FINISH_TIME,inish_timeno_preempt_finish_time,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11006,Prevents preemption jobs,prevent preemption job,3,6,2,4.455264602932431,26.731587617594585,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11007,percentage minutes,percentage minute,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11008,percentage job,percentage job,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11009,percentage job duration,percentage job duration,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11010,percentage NO_PREEMPT_RUN_TIME,percentage no_preempt_run_time,2,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11011,RUNLIMIT lsb.applications,runlimit lsb.application,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11012,lsb.applicationsMAX_TOTAL_TI,lsb.applicationsmax_total_ti,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11013,Job status EXIT,job statu exit,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11014,MAX_TOTAL_TIME_PREEMPT,max_total_time_preempt,1,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11015,advance reservation License,advance reservation license,3,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11016,Accumulated preemption time,accumulated preemption time,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11017,NO_PREEMPT_I,no_preempt_i,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11018,lsb.params PREEMPT_JOBT,lsb.param preempt_jobt,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11019,line PREEMPTION,line preemption,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11020,PREEMPTABLE queue definition,preemptable queue definition,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11021,resource slot reservations,resource slot reservation,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11022,definition LSB_DISABLE_LIMLOCK_EXCL lsf.conf,definition lsb_disable_limlock_excl lsf.conf,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11023,EXCLUSIVE BACKFILL,exclusive backfill,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11024,lsf.conf LSB_DISABLE_L,lsf.conf lsb_disable_l,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11025,parameter exclusive jobs,parameter exclusive job,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11026,job slot usage,job slot usage,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11027,priority parallel jobs,priority parallel job,3,4,3,4.167582530480651,16.670330121922603,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11028,PREEMPT,preempt,1,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11029,LSF terminates,lsf terminate,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11030,default preemption,default preemption,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11031,guarantee job,guarantee job,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11032,number times job,number time job,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11033,level lsb.applications,level lsb.application,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11034,lsb.params configuration,lsb.param configuration,2,8,3,4.167582530480651,33.34066024384521,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11035,MAX_JOB_PREEMPT,max_job_preempt,1,10,3,4.167582530480651,41.67582530480651,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11036,INFINIT_INT,infinit_int,1,19,2,4.455264602932431,84.65002745571618,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11037,lsf.h,lsf.h,1,23,3,4.167582530480651,95.85439820105498,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11038,preemption times,preemption time,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11039,PREEMPT job,preempt job,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11040,brequeue bmig,brequeue bmig,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11041,preempted counter,preempted counter,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11042,job suspend control,job suspend control,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11043,preempted count MAX_JOB_PREEMPT,preempted count max_job_preempt,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11044,file configuration reference,file configuration reference,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11045,lsb.paramsPREEMPT_DELA,lsb.paramspreempt_dela,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11046,bsub -W minutes,bsub -w minute,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11047,jobs reason job,job reason job,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11048,host finish,host finish,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11049,Displays priority PRIO,display priority prio,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11050,Dynamic global resources,dynamic global resource,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11051,global resource ELIM,global resource elim,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11052,GRES,gre,1,4,1,4.860729711040595,19.44291884416238,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11053,cu order duration,cu order duration,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11054,Global resource collection,global resource collection,3,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11055,information global resources,information global resource,3,3,1,4.860729711040595,14.582189133121787,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11056,management GRES MGRES,management gre mgre,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11057,MGRES GRES instances,mgre gre instance,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11058,GPD cluster,gpd cluster,2,11,2,4.455264602932431,49.00791063225674,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11059,RESOURCENAME,resourcename,1,7,2,4.455264602932431,31.186852220527015,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11060,meaning resource,meaning resource,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11061,b Optional,b optional,2,4,3,4.167582530480651,16.670330121922603,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11062,update interval,update interval,2,5,4,3.9444389791664403,19.722194895832203,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11063,INCREASING,increasing,1,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11064,Set Y,set y,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11065,DESCRIPTION Keywords,description keyword,2,6,5,3.762117422372486,22.572704534234916,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11066,global_res_dynamic Numeric,global_res_dynamic numeric,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11067,initial value symbol,initial value symbol,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11068,global_res_static,global_res_static,1,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11069,global_res_dynamic,global_res_dynamic,1,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11070,DistributePolicy sections,distributepolicy section,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11071,distribution policy,distribution policy,2,23,5,3.762117422372486,86.52870071456718,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11072,ASCII string,ascii string,2,11,3,4.167582530480651,45.84340783528716,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11073,letters digits,letter digit,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11074,DISTRIBUTE,distribute,1,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11075,cluster compete,cluster compete,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11076,compete distribution,compete distribution,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11077,conflicts different clusters,conflict different cluster,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11078,DistributePolicy,distributepolicy,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11079,Resource_Even_Policy,resource_even_policy,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11080,Limit_Even_Policy,limit_even_policy,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11081,ReservationUsage section,reservationusage section,2,6,3,4.167582530480651,25.005495182883905,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11082,method resource reservation,method resource reservation,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11083,Reserves resource,reserve resource,2,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11084,RESOURCE METHOD RESERVE,resource method reserve,3,5,3,4.167582530480651,20.837912652403254,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11085,global_res_static PER_HOST N,global_res_static per_host n,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11086,global_res_dynamic PER_TASK Y,global_res_dynamic per_task y,3,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11087,keywords resource requirement,keyword resource requirement,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11088,PER_TASK lsb.globalpolicies file,per_task lsb.globalpolicie file,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11089,reserves global_res_dynamic resource,reserve global_res_dynamic resource,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11090,bgpinfo resource subcommand,bgpinfo resource subcommand,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11091,reservation type,reservation type,2,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11092,bgpinfo policy subcommand,bgpinfo policy subcommand,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11093,LSF Standard Edition,lsf standard edition,3,8,6,3.6079667425452273,28.86373394036182,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11094,Cray Linux integration,cray linux integration,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11095,LSF Express Edition,lsf express edition,3,10,7,3.474435349920705,34.74435349920705,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11096,IBM Power Systems,ibm power system,3,4,4,3.9444389791664403,15.777755916665761,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11097,LSF jobs JSDL,lsf job jsdl,3,4,4,3.9444389791664403,15.777755916665761,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11098,LSF Simulator,lsf simulator,2,44,2,4.455264602932431,196.03164252902695,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11099,Simulator,simulator,1,5,3,4.167582530480651,20.837912652403254,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11100,LSF production environment,lsf production environment,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11101,cleartool command,cleartool command,2,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11102,ClearCase view,clearcase view,2,5,2,4.455264602932431,22.276323014662154,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11103,LSF jobs ClearCase,lsf job clearcase,3,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11104,sources binaries,source binary,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11105,cleartool command option,cleartool command option,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11106,command view,command view,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11107,Integration components,integration component,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11108,LSF integration ClearCase,lsf integration clearcase,3,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11109,daemons.wrap.exe,daemons.wrap.exe,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11110,ClearCase,clearcase,1,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11111,setview command,setview command,2,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11112,retry mechanism,retry mechanism,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11113,temporary cleartool setview,temporary cleartool setview,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11114,command failures,command failure,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11115,setview retry,setview retry,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11116,LSF_CLEARCASE_WRAPPER_RETRY parameter,lsf_clearcase_wrapper_retry parameter,2,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11117,setview,setview,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11118,command case failure,command case failure,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11119,Debug ClearCase,debug clearcase,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11120,debugging ClearCase issues,debugging clearcase issue,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11121,DAEMON_WRAP_DEBUG environment,daemon_wrap_debug environment,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11122,daemon wrapper captures,daemon wrapper capture,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11123,streams /tmp daemons.wrap.log,stream /tmp daemons.wrap.log,3,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11124,user ClearCase environment,user clearcase environment,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11125,special configurations,special configuration,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11126,special bsub options,special bsub option,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11127,facility,facility,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11128,terminal bkill,terminal bkill,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11129,sbatchd server host,sbatchd server host,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11130,ClearCase environment,clearcase environment,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11131,a Windows,a window,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11132,CLEARCASE_ROOT,clearcase_root,1,11,2,4.455264602932431,49.00791063225674,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11133,default ClearCase,default clearcase,2,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11134,F:\myview,f:\myview,1,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11135,b Optional Windows,b optional window,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11136,CLEARCASE_MOUNTDIR,clearcase_mountdir,1,6,2,4.455264602932431,26.731587617594585,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11137,LSF_JOB_STARTER environment variable,lsf_job_starter environment variable,3,7,2,4.455264602932431,31.186852220527015,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11138,ClearCase job starter,clearcase job starter,3,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11139,job job starter,job job starter,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11140,view submission host,view submission host,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11141,directory execution host,directory execution host,3,3,3,4.167582530480651,12.502747591441953,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11142,x_$CLEARCASE_ROOT,x_$clearcase_root,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11143,LS_SUBCWD,ls_subcwd,1,3,2,4.455264602932431,13.365793808797292,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11144,/bin sh,/bin sh,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11145,export SHELL,export shell,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11146,login process,login process,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11147,LSF_JOB_STARTER clearstarter,lsf_job_starter clearstarter,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11148,tasks ClearCase view,task clearcase view,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11149,clearstarter script,clearstarter script,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11150,hostA clearstarter mytask,hosta clearstarter mytask,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11151,CLEARCASE_DRIVE,clearcase_drive,1,8,2,4.455264602932431,35.642116823459446,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11152,drive alias,drive alia,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11153,Obsolete LSF,obsolete lsf,2,6,3,4.167582530480651,25.005495182883905,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11154,daemon wrappers,daemon wrapper,2,8,2,4.455264602932431,35.642116823459446,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11155,checkView function,checkview function,2,4,2,4.455264602932431,17.821058411729723,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11156,Optional Windows,optional window,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11157,letter unavailable Windows,letter unavailable window,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11158,drive,drive,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11159,default drive letter,default drive letter,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11160,drive letter,drive letter,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11161,final drive letter,final drive letter,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11162,Optional UNIX,optional unix,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11163,DAEMON_WRAP_DEBUG,daemon_wrap_debug,1,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11164,LSF logs ClearCase,lsf log clearcase,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11165,util gpfs,util gpf,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11166,convenient format,convenient format,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11167,set job,set job,2,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11168,JSDL files LSF,jsdl file lsf,3,2,1,4.860729711040595,9.72145942208119,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11169,resource values elim.jsdl,resource value elim.jsdl,3,2,2,4.455264602932431,8.910529205864862,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11170,find JSDL schema,find jsdl schema,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11171,Specification http://www.gridforum.org/documents/GFD.56.pdf,specification http://www.gridforum.org/documents/gfd.56.pdf,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11172,Job Structure,job structure,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11173,JobDefinitio,jobdefinitio,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11174,mandatory child element,mandatory child element,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11175,JobDescript,jobdescript,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11176,ion,ion,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11177,JobDescrip,jobdescrip,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11178,tion,tion,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11179,JobDefinit,jobdefinit,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11180,JobDescripti,jobdescripti,1,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11181,specific description elements,specific description element,3,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
11182,Job Identity,job identity,2,1,1,4.860729711040595,4.860729711040595,2026-01-29T16:31:22Z,2026-01-29T16:31:22Z
