canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,representative_original,original_terms_json,generic_score,is_generic,generic_reasons_json,freq_total,freq_docs,created_at,updated_at
9953,number character,,"[""number characters""]",[],[9953],number characters,"[""number characters""]",2.0,0,"[""no domain anchor in variants""]",8,3,2026-01-29T16:31:24,2026-01-29T16:31:24
9956,hostcz,,[],[],[9956],hostCZ,"[""hostCZ""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
9957,host hostd,,"[""hosts hostD""]",[],[9957],hosts hostD,"[""hosts hostD""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
9958,match,,"[""matches""]",[],[9958],matches,"[""matches""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
9959,integer3 integer4 integer,,[],[],[9959],integer3 integer4 integer,"[""integer3 integer4 integer""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
9970,apr,,[],[],[9970],Apr,"[""Apr""]",2.0,0,"[""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
9972,resource requirement define,,"[""Resource requirements define""]",[],[9972],Resource requirements define,"[""Resource requirements define""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
9973,scheduling condition,,"[""scheduling conditions""]",[],[9973],scheduling conditions,"[""scheduling conditions""]",2.0,0,"[""no domain anchor in variants""]",8,3,2026-01-29T16:31:24,2026-01-29T16:31:24
9974,exact behavior,,[],[],[9974],exact behavior,"[""exact behavior""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
9976,option bsub gpu,,[],[],[9976],option bsub gpu,"[""option bsub gpu""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
9977,candidate host lsf,,"[""candidate hosts LSF""]",[],[9977],candidate hosts LSF,"[""candidate hosts LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
9979,queue application profile,,"[""queues application profiles""]",[],[9979],queues application profiles,"[""queues application profiles""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
9989,subsequent term,,"[""subsequent terms""]",[],[9989],subsequent terms,"[""subsequent terms""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
9993,lsb queue queue level,,"[""lsb.queues queue level""]",[],[9993],lsb.queues queue level,"[""lsb.queues queue level""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
9994,suspending condition,,[],[],[9994],suspending condition,"[""suspending condition""]",2.0,0,"[""no domain anchor in variants""]",7,2,2026-01-29T16:31:24,2026-01-29T16:31:24
9996,decrease load,,[],[],[9996],decrease load,"[""decrease load""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10002,lsb queue job,,"[""lsb.queues job""]",[],[10002],lsb.queues job,"[""lsb.queues job""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10003,string lsf,,[],[],[10003],string LSF,"[""string LSF""]",0.0,0,[],5,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10004,characteristic host,,"[""characteristics host""]",[],[10004],characteristics host,"[""characteristics host""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10005,logical expression,,[],[],[10005],logical expression,"[""logical expression""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10007,usage string,,[],[],[10007],Usage string,"[""Usage string""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10008,resource usage job,,[],[],[10008],resource usage job,"[""resource usage job""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10009,span string,,[],[],[10009],Span string,"[""Span string""]",2.0,0,"[""no domain anchor in variants""]",9,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10010,locality parallel job,,[],[],[10010],locality parallel job,"[""locality parallel job""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10011,compute unit string,,[],[],[10011],Compute unit string,"[""Compute unit string""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10012,cu string,,[],[],[10012],cu string,"[""cu string""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10013,network architecture,,[],[],[10013],network architecture,"[""network architecture""]",2.0,0,"[""no domain anchor in variants""]",6,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10014,requirement parallel job,,"[""requirements parallel jobs""]",[],[10014],requirements parallel jobs,"[""requirements parallel jobs""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10015,cu section,,"[""cu sections""]",[],[10015],cu sections,"[""cu sections""]",2.0,0,"[""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10016,affinity string,,[],[],[10016],Affinity string,"[""Affinity string""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10020,affinity section,,[],[],[10020],affinity section,"[""affinity section""]",2.0,0,"[""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10022,host advance reservation,,[],[],[10022],host advance reservation,"[""host advance reservation""]",2.0,0,"[""no domain anchor in variants""]",6,5,2026-01-29T16:31:24,2026-01-29T16:31:24
10025,final numx,,[],[],[10025],final numx,"[""final numx""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10027,operator component,,[],[],[10027],operator component,"[""operator component""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10028,simple resource requirement,,"[""Simple resource requirements""]",[],[10028],Simple resource requirements,"[""Simple resource requirements""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10030,job level rusage,,[],[],[10030],job level rusage,"[""job level rusage""]",2.0,0,"[""no domain anchor in variants""]",6,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10032,stage lsf,,[],[],[10032],stage LSF,"[""stage LSF""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10033,job level lsf,,[],[],[10033],job level LSF,"[""job level LSF""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10034,resource requirement lsf,,[],[],[10034],resource requirement LSF,"[""resource requirement LSF""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10035,merged result,,[],[],[10035],merged result,"[""merged result""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10036,merged order clause,,[],[],[10036],merged order clause,"[""merged order clause""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10037,queue level clause,,[],[],[10037],queue level clause,"[""queue level clause""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10038,merged rusage clause,,[],[],[10038],merged rusage clause,"[""merged rusage clause""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10039,queue level rusage,,[],[],[10039],queue level rusage,"[""queue level rusage""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10041,merged span clause,,[],[],[10041],merged span clause,"[""merged span clause""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10045,level requirement,,[],[],[10045],level requirement,"[""level requirement""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10046,queue requirement,,[],[],[10046],Queue requirement,"[""Queue requirement""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10048,num,,[],[],[10048],num,"[""num""]",2.0,0,"[""no domain anchor in variants""]",7,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10049,queue level requirement,,[],[],[10049],queue level requirement,"[""queue level requirement""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10057,section resource,,"[""sections resource""]",[],[10057],sections resource,"[""sections resource""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10060,conjunction,,[],[],[10060],conjunction,"[""conjunction""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10071,select,,[],[],[10071],Select,"[""Select""]",2.0,0,"[""no domain anchor in variants""]",4,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10072,resource value location,,[],[],[10072],RESOURCE VALUE LOCATION,"[""RESOURCE VALUE LOCATION""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10074,pc36,,[],[],[10074],pc36,"[""pc36""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10076,devlinux,,[],[],[10076],devlinux,"[""devlinux""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10082,logical,,[],[],[10082],Logical,"[""Logical""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10094,scratch space,,[],[],[10094],scratch space,"[""scratch space""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10098,defined resource_name function,,[],[],[10098],defined resource_name function,"[""defined resource_name function""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10099,r15 r1 m,,"[""r15s r1 m""]",[],[10099],r15s r1 m,"[""r15s r1 m""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10103,resource exclamation mark,,[],[],[10103],resource exclamation mark,"[""resource exclamation mark""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10104,resource exclusive host,,[],[],[10104],resource exclusive host,"[""resource exclusive host""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10105,pg tmp resource,,"[""pg tmp RESOURCES""]",[],[10105],pg tmp RESOURCES,"[""pg tmp RESOURCES""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10106,linux bigmem,,[],[],[10106],linux bigmem,"[""linux bigmem""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10108,y lsf.conf lsf,,[],[],[10108],Y lsf.conf LSF,"[""Y lsf.conf LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10111,select string,,[],[],[10111],select string,"[""select string""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10117,explicit select section,,[],[],[10117],explicit select section,"[""explicit select section""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10127,resource requirement selection,,[],[],[10127],resource requirement selection,"[""resource requirement selection""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10132,bsub_chk_resreq,config,[],"[""BSUB_CHK_RESREQ""]",[10132],BSUB_CHK_RESREQ,"[""BSUB_CHK_RESREQ""]",0.0,0,[],4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10133,resize allocation request,,"[""Resize allocation requests""]",[],[10133],Resize allocation requests,"[""Resize allocation requests""]",2.0,0,"[""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10137,order host,,"[""orders hosts""]",[],[10137],orders hosts,"[""orders hosts""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10141,compute unit order,,[],[],[10141],compute unit order,"[""compute unit order""]",2.0,0,"[""no domain anchor in variants""]",9,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10144,consumable resource resource,,"[""consumable resources resources""]",[],[10144],consumable resources resources,"[""consumable resources resources""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10145,order section,,[],[],[10145],order section,"[""order section""]",2.0,0,"[""no domain anchor in variants""]",7,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10146,utilization cluster,,[],[],[10146],utilization cluster,"[""utilization cluster""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10147,sign,,[],[],[10147],sign,"[""sign""]",2.0,0,"[""no domain anchor in variants""]",9,7,2026-01-29T16:31:24,2026-01-29T16:31:24
10148,bad good index,,"[""worst best index""]",[],[10148],worst best index,"[""worst best index""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10149,serial job,,"[""serial jobs""]",[],[10149],serial jobs,"[""serial jobs""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10150,global lsf default,,[],[],[10150],global LSF default,"[""global LSF default""]",0.0,0,[],2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10152,r15 pg,,"[""r15s pg""]",[],[10152],r15s pg,"[""r15s pg""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10154,free slot,,"[""free slots""]",[],[10154],free slots,"[""free slots""]",2.0,0,"[""no domain anchor in variants""]",11,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10158,fri jan,,[],[],[10158],Fri Jan,"[""Fri Jan""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10160,home lsfadmin,,[],[],[10160],home lsfadmin,"[""home lsfadmin""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10161,mbyte,,"[""Mbytes""]",[],[10161],Mbytes,"[""Mbytes""]",2.0,0,"[""no domain anchor in variants""]",10,7,2026-01-29T16:31:24,2026-01-29T16:31:24
10162,default_resreq_order,config,[],"[""DEFAULT_RESREQ_ORDER""]",[10162],DEFAULT_RESREQ_ORDER,"[""DEFAULT_RESREQ_ORDER""]",0.0,0,[],4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10165,job pend state,,[],[],[10165],job PEND state,"[""job PEND state""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10171,host h,,[],[],[10171],host h,"[""host h""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10172,batch,,[],[],[10172],batch,"[""batch""]",2.0,0,"[""no domain anchor in variants""]",5,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10173,host cluster host,,"[""hosts cluster hosts""]",[],[10173],hosts cluster hosts,"[""hosts cluster hosts""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10175,ordering,,[],[],[10175],ordering,"[""ordering""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10177,scheduling job,,[],[],[10177],scheduling job,"[""scheduling job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10181,h1 h,,[],[],[10181],h1 h,"[""h1 h""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10182,large parallel job,,"[""large parallel jobs""]",[],[10182],large parallel jobs,"[""large parallel jobs""]",2.0,0,"[""no domain anchor in variants""]",8,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10183,chance,,[],[],[10183],chance,"[""chance""]",2.0,0,"[""no domain anchor in variants""]",10,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10186,period time,,"[""periods time""]",[],[10186],periods time,"[""periods time""]",2.0,0,"[""no domain anchor in variants""]",8,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10187,lsb queue range,,"[""lsb.queues range""]",[],[10187],lsb.queues range,"[""lsb.queues range""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10188,rusage value job,,"[""rusage values job""]",[],[10188],rusage values job,"[""rusage values job""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10189,case limit,,"[""case limits""]",[],[10189],case limits,"[""case limits""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10201,memory reservation,,[],[],[10201],memory reservation,"[""memory reservation""]",2.0,0,"[""no domain anchor in variants""]",18,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10203,resource usage string,,[],[],[10203],resource usage string,"[""resource usage string""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10206,decay,,[],[],[10206],Decay,"[""Decay""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10208,resource duration,,[],[],[10208],resource duration,"[""resource duration""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10209,mb minute,,[],[],[10209],MB minute,"[""MB minute""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10210,queue level specification,,[],[],[10210],queue level specification,"[""queue level specification""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10213,decay duration,,[],[],[10213],decay duration,"[""decay duration""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10216,rusage definition,,"[""rusage definitions""]",[],[10216],rusage definitions,"[""rusage definitions""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10220,version application,,[],[],[10220],version application,"[""version application""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10223,alternative rusage string,,"[""Alternative rusage strings""]",[],[10223],Alternative rusage strings,"[""Alternative rusage strings""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10225,intensive resource,,[],[],[10225],intensive resource,"[""intensive resource""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10226,case task,,[],[],[10226],case task,"[""case task""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10227,cpu intensive task,,[],[],[10227],CPU intensive task,"[""CPU intensive task""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10235,resource resource_reserve_per_task,,[],[],[10235],resource RESOURCE_RESERVE_PER_TASK,"[""resource RESOURCE_RESERVE_PER_TASK""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10237,additional memory,,[],[],[10237],additional memory,"[""additional memory""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10239,operator job,,[],[],[10239],operator job,"[""operator job""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10240,job resize,,[],[],[10240],job resize,"[""job resize""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10242,rusage expression,,[],[],[10242],rusage expression,"[""rusage expression""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10244,autoresizable job slot,,[],[],[10244],autoresizable job slot,"[""autoresizable job slot""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10245,job reserve,,"[""job reserves""]",[],[10245],job reserves,"[""job reserves""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10247,additional slot,,[],[],[10247],additional slot,"[""additional slot""]",2.0,0,"[""no domain anchor in variants""]",4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10255,parallel job lsf,,"[""parallel jobs LSF""]",[],[10255],parallel jobs LSF,"[""parallel jobs LSF""]",0.0,0,[],6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10256,block size lsf,,[],[],[10256],block size LSF,"[""block size LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10257,ptile,,"[""Default ptile""]",[],"[10257, 10260]",ptile,"[""Default ptile"", ""ptile""]",2.0,0,"[""no domain anchor in variants""]",7,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10258,processor available host,,"[""processors available host""]",[],[10258],processors available host,"[""processors available host""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10259,processor host,,"[""processors host""]",[],[10259],processors host,"[""processors host""]",2.0,0,"[""no domain anchor in variants""]",8,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10261,host type model,,[],[],[10261],host type model,"[""host type model""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10262,bash,,[],[],[10262],bash,"[""bash""]",2.0,0,"[""no domain anchor in variants""]",5,5,2026-01-29T16:31:24,2026-01-29T16:31:24
10263,h option,,[],[],[10263],H option,"[""H option""]",4.0,1,"[""headword='option' is generic-ish"", ""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10267,disable span,,"[""Disables span""]",[],[10267],Disables span,"[""Disables span""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10268,task distribution job,,[],[],[10268],task distribution job,"[""task distribution job""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10273,ambiguity,,"[""ambiguities""]",[],[10273],ambiguities,"[""ambiguities""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10282,slot block job,,"[""slot blocks job""]",[],[10282],slot blocks job,"[""slot blocks job""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10286,min max,,[],[],[10286],min max,"[""min max""]",2.0,0,"[""no domain anchor in variants""]",7,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10288,sleep 1d,,[],[],[10288],sleep 1d,"[""sleep 1d""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10291,hostd unavail,,[],[],[10291],hostD unavail,"[""hostD unavail""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
10293,mxj default,,[],[],[10293],MXJ default,"[""MXJ default""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10299,performance reason,,"[""performance reasons""]",[],[10299],performance reasons,"[""performance reasons""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10300,host resource,,"[""hosts resource""]",[],[10300],hosts resource,"[""hosts resource""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10304,model myjob,,[],[],[10304],model myjob,"[""model myjob""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10306,cu_type,,[],[],[10306],cu_type,"[""cu_type""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10307,compute_unit_type lsb.param,,"[""COMPUTE_UNIT_TYPES lsb.params""]",[],[10307],COMPUTE_UNIT_TYPES lsb.params,"[""COMPUTE_UNIT_TYPES lsb.params""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10308,type keyword,,[],[],[10308],type keyword,"[""type keyword""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10309,compute_unit_type,config,"[""COMPUTE_UNIT_TYPES""]","[""COMPUTE_UNIT_TYPES""]",[10309],COMPUTE_UNIT_TYPES,"[""COMPUTE_UNIT_TYPES""]",0.0,0,[],7,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10310,maxavail,,[],[],[10310],maxavail,"[""maxavail""]",2.0,0,"[""no domain anchor in variants""]",13,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10311,minavail,,[],[],[10311],minavail,"[""minavail""]",2.0,0,"[""no domain anchor in variants""]",8,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10312,config,,[],[],[10312],config,"[""config""]",2.0,0,"[""no domain anchor in variants""]",9,4,2026-01-29T16:31:24,2026-01-29T16:31:24
10314,pref,,[],[],[10314],pref,"[""pref""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10319,min,,[],[],[10319],min,"[""min""]",2.0,0,"[""no domain anchor in variants""]",9,5,2026-01-29T16:31:24,2026-01-29T16:31:24
10323,keyword pref,,[],[],[10323],keyword pref,"[""keyword pref""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10329,maxcu keyword,,"[""maxcus keyword""]",[],[10329],maxcus keyword,"[""maxcus keyword""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10331,balance usablecuslots keyword,,"[""balance usablecuslots keywords""]",[],[10331],balance usablecuslots keywords,"[""balance usablecuslots keywords""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10332,initial resource allocation,,[],[],[10332],initial resource allocation,"[""initial resource allocation""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10333,maxcu,,"[""maxcus""]",[],[10333],maxcus,"[""maxcus""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10335,allocate,,"[""Allocates""]",[],[10335],Allocates,"[""Allocates""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10336,compute unit group,,"[""compute units groups""]",[],[10336],compute units groups,"[""compute units groups""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
10337,balanced allocation,,[],[],[10337],balanced allocation,"[""balanced allocation""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
10338,rack,,[],[],[10338],rack,"[""rack""]",2.0,0,"[""no domain anchor in variants""]",18,6,2026-01-29T16:31:24,2026-01-29T16:31:24
10340,pref keyword,,[],[],[10340],pref keyword,"[""pref keyword""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
